date,open,high,low,close,volume
2014-01-01 00:00:00+00:00,105.246,105.442,104.548,104.81,76933.0
2014-01-02 00:00:00+00:00,104.812,104.89,104.076,104.851,64141.0
2014-01-05 00:00:00+00:00,104.824,104.952,103.914,104.217,78448.0
2014-01-06 00:00:00+00:00,104.218,104.736,104.168,104.6,66801.0
2014-01-07 00:00:00+00:00,104.601,105.124,104.532,104.857,74924.0
2014-01-08 00:00:00+00:00,104.855,105.06,104.574,104.812,60703.0
2014-01-09 00:00:00+00:00,104.813,105.342,103.83,104.178,82242.0
2014-01-12 00:00:00+00:00,103.99,104.137,102.857,103.0,77130.0
2014-01-13 00:00:00+00:00,102.997,104.286,102.958,104.212,71056.0
2014-01-14 00:00:00+00:00,104.21,104.696,104.094,104.556,60168.0
2014-01-15 00:00:00+00:00,104.558,104.924,104.152,104.35,59158.0
2014-01-16 00:00:00+00:00,104.348,104.475,104.196,104.332,47122.0
2014-01-19 00:00:00+00:00,104.224,104.32,103.864,104.178,42996.0
2014-01-20 00:00:00+00:00,104.182,104.75,104.028,104.302,57510.0
2014-01-21 00:00:00+00:00,104.306,104.582,103.972,104.514,59287.0
2014-01-22 00:00:00+00:00,104.518,104.842,102.974,103.255,94330.0
2014-01-23 00:00:00+00:00,103.254,103.585,102.0,102.381,119761.0
2014-01-26 00:00:00+00:00,102.248,102.932,101.766,102.549,111023.0
2014-01-27 00:00:00+00:00,102.553,103.252,102.488,102.944,72779.0
2014-01-28 00:00:00+00:00,102.942,103.444,101.843,102.286,122961.0
2014-01-29 00:00:00+00:00,102.286,102.893,102.07,102.718,85649.0
2014-01-30 00:00:00+00:00,102.729,102.936,101.952,102.017,93659.0
2014-02-02 00:00:00+00:00,102.007,102.414,100.778,100.986,110604.0
2014-02-03 00:00:00+00:00,100.988,101.678,100.754,101.646,103215.0
2014-02-04 00:00:00+00:00,101.646,101.767,100.804,101.45,106969.0
2014-02-05 00:00:00+00:00,101.45,102.174,101.243,102.104,83590.0
2014-02-06 00:00:00+00:00,102.104,102.58,101.428,102.374,91088.0
2014-02-09 00:00:00+00:00,102.543,102.651,101.992,102.265,53171.0
2014-02-10 00:00:00+00:00,102.247,102.7,102.079,102.628,54018.0
2014-02-11 00:00:00+00:00,102.632,102.682,102.226,102.536,54304.0
2014-02-12 00:00:00+00:00,102.533,102.57,101.696,102.166,66880.0
2014-02-13 00:00:00+00:00,102.166,102.411,101.569,101.806,66123.0
2014-02-16 00:00:00+00:00,101.646,101.988,101.39,101.916,39565.0
2014-02-17 00:00:00+00:00,101.916,102.744,101.761,102.359,69572.0
2014-02-18 00:00:00+00:00,102.359,102.467,101.852,102.302,58544.0
2014-02-19 00:00:00+00:00,102.304,102.42,101.666,102.272,71140.0
2014-02-20 00:00:00+00:00,102.28,102.832,102.272,102.478,53009.0
2014-02-23 00:00:00+00:00,102.474,102.679,102.167,102.494,49039.0
2014-02-24 00:00:00+00:00,102.494,102.624,102.011,102.235,50321.0
2014-02-25 00:00:00+00:00,102.239,102.611,102.104,102.378,55026.0
2014-02-26 00:00:00+00:00,102.378,102.446,101.725,102.122,51823.0
2014-02-27 00:00:00+00:00,102.122,102.296,101.556,101.783,66224.0
2014-03-02 00:00:00+00:00,101.491,101.688,101.201,101.451,62494.0
2014-03-03 00:00:00+00:00,101.448,102.286,101.401,102.202,54106.0
2014-03-04 00:00:00+00:00,102.205,102.552,102.117,102.304,49385.0
2014-03-05 00:00:00+00:00,102.308,103.17,102.273,103.077,56625.0
2014-03-06 00:00:00+00:00,103.074,103.764,102.838,103.245,57518.0
2014-03-09 00:00:00+00:00,103.039,103.404,102.936,103.269,48218.0
2014-03-10 00:00:00+00:00,103.255,103.428,102.848,103.02,47547.0
2014-03-11 00:00:00+00:00,103.016,103.1,102.554,102.756,52474.0
2014-03-12 00:00:00+00:00,102.757,102.86,101.541,101.838,70725.0
2014-03-13 00:00:00+00:00,101.845,101.879,101.208,101.36,72219.0
2014-03-16 00:00:00+00:00,101.28,101.872,101.27,101.769,53196.0
2014-03-17 00:00:00+00:00,101.769,101.94,101.276,101.437,56445.0
2014-03-18 00:00:00+00:00,101.432,102.684,101.3,102.328,63346.0
