date,open,high,low,close,volume
2014-01-01 00:00:00+00:00,86.252,86.692,85.566,85.788,92802.0
2014-01-02 00:00:00+00:00,85.792,86.83,85.368,86.748,84094.0
2014-01-05 00:00:00+00:00,86.753,86.786,86.036,86.416,93817.0
2014-01-06 00:00:00+00:00,86.416,86.724,86.206,86.646,94781.0
2014-01-07 00:00:00+00:00,86.644,87.223,86.514,86.653,95763.0
2014-01-08 00:00:00+00:00,86.654,86.838,86.234,86.512,84370.0
2014-01-09 00:00:00+00:00,86.51,86.582,85.958,86.484,102237.0
2014-01-12 00:00:00+00:00,86.23,86.608,85.943,86.28,101388.0
2014-01-13 00:00:00+00:00,86.28,87.378,86.254,87.358,97653.0
2014-01-14 00:00:00+00:00,87.356,87.459,86.971,87.184,86500.0
2014-01-15 00:00:00+00:00,87.186,87.366,86.639,87.186,92431.0
2014-01-16 00:00:00+00:00,87.184,87.208,86.022,86.13,75976.0
2014-01-19 00:00:00+00:00,86.012,86.743,85.532,86.732,70684.0
2014-01-20 00:00:00+00:00,86.722,87.216,86.437,86.738,81628.0
2014-01-21 00:00:00+00:00,86.738,87.084,86.49,86.842,81893.0
2014-01-22 00:00:00+00:00,86.844,86.938,85.388,85.728,121731.0
2014-01-23 00:00:00+00:00,85.73,85.892,83.941,84.114,142022.0
2014-01-26 00:00:00+00:00,84.127,84.996,83.71,84.43,126906.0
2014-01-27 00:00:00+00:00,84.432,85.653,84.334,85.008,95329.0
2014-01-28 00:00:00+00:00,85.011,85.736,83.458,84.016,143642.0
2014-01-29 00:00:00+00:00,84.014,84.14,83.19,83.886,115293.0
2014-01-30 00:00:00+00:00,83.886,84.09,82.435,82.482,122200.0
2014-02-02 00:00:00+00:00,82.642,83.154,81.499,81.642,119093.0
2014-02-03 00:00:00+00:00,81.644,83.939,81.429,83.782,131212.0
2014-02-04 00:00:00+00:00,83.785,83.902,82.892,83.342,117372.0
2014-02-05 00:00:00+00:00,83.339,84.473,83.206,84.211,94118.0
2014-02-06 00:00:00+00:00,84.21,84.942,83.729,84.898,99032.0
2014-02-09 00:00:00+00:00,84.95,85.013,84.308,84.555,64425.0
2014-02-10 00:00:00+00:00,84.56,85.642,84.442,85.404,74960.0
2014-02-11 00:00:00+00:00,85.386,85.786,85.098,85.318,68399.0
2014-02-12 00:00:00+00:00,85.278,85.465,84.654,85.226,89016.0
2014-02-13 00:00:00+00:00,85.254,85.592,84.664,85.168,81647.0
2014-02-16 00:00:00+00:00,85.044,85.334,84.868,85.252,57802.0
2014-02-17 00:00:00+00:00,85.215,85.763,84.902,85.011,92298.0
2014-02-18 00:00:00+00:00,85.032,85.22,84.562,84.67,81761.0
2014-02-19 00:00:00+00:00,84.663,85.096,84.008,84.931,93781.0
2014-02-20 00:00:00+00:00,84.928,85.275,84.73,84.86,67164.0
2014-02-23 00:00:00+00:00,84.906,85.51,84.58,85.372,69862.0
2014-02-24 00:00:00+00:00,85.392,85.615,84.976,85.15,69803.0
2014-02-25 00:00:00+00:00,85.134,85.405,84.728,85.116,78076.0
2014-02-26 00:00:00+00:00,85.112,85.702,84.81,85.466,80949.0
2014-02-27 00:00:00+00:00,85.565,85.906,85.201,85.332,93359.0
2014-03-02 00:00:00+00:00,84.844,85.11,84.527,84.909,87825.0
2014-03-03 00:00:00+00:00,84.91,85.858,84.794,85.777,78327.0
2014-03-04 00:00:00+00:00,85.765,86.347,85.566,86.098,75184.0
2014-03-05 00:00:00+00:00,86.093,87.597,86.034,87.36,79850.0
2014-03-06 00:00:00+00:00,87.364,87.956,87.136,87.43,78772.0
2014-03-09 00:00:00+00:00,87.121,87.568,87.038,87.479,68309.0
2014-03-10 00:00:00+00:00,87.48,87.878,87.052,87.258,69455.0
2014-03-11 00:00:00+00:00,87.236,87.6,86.656,87.587,86100.0
2014-03-12 00:00:00+00:00,87.596,88.324,86.539,86.98,103265.0
2014-03-13 00:00:00+00:00,86.95,87.129,86.342,86.539,93533.0
2014-03-16 00:00:00+00:00,86.38,87.394,86.355,87.162,72403.0
2014-03-17 00:00:00+00:00,87.156,87.682,86.661,87.444,84751.0
2014-03-18 00:00:00+00:00,87.43,87.92,87.182,87.598,95070.0
2014-03-19 00:00:00+00:00,87.604,87.752,87.117,87.344,84229.0
2014-03-20 00:00:00+00:00,87.358,87.604,87.126,87.283,59602.0
2014-03-23 00:00:00+00:00,87.312,87.609,87.172,87.388,78790.0
2014-03-24 00:00:00+00:00,87.388,87.845,87.31,87.702,70747.0
2014-03-25 00:00:00+00:00,87.666,88.3,87.596,87.684,71291.0
2014-03-26 00:00:00+00:00,87.668,88.722,87.475,88.61,87512.0
2014-03-27 00:00:00+00:00,88.613,89.204,88.478,89.072,68266.0
2014-03-30 00:00:00+00:00,89.218,89.594,88.904,89.554,74433.0
2014-03-31 00:00:00+00:00,89.548,89.934,89.404,89.566,67169.0
2014-04-01 00:00:00+00:00,89.544,89.56,88.683,89.055,76719.0
2014-04-02 00:00:00+00:00,89.058,89.086,88.507,88.808,71129.0
2014-04-03 00:00:00+00:00,88.806,89.232,88.595,88.872,80021.0
2014-04-06 00:00:00+00:00,88.646,89.046,88.496,88.691,64808.0
2014-04-07 00:00:00+00:00,88.682,89.078,88.064,88.326,96881.0
2014-04-08 00:00:00+00:00,88.344,88.935,88.114,88.899,80617.0
2014-04-09 00:00:00+00:00,88.874,89.23,88.06,88.155,98225.0
2014-04-10 00:00:00+00:00,88.129,88.398,87.637,88.322,93135.0
2014-04-13 00:00:00+00:00,88.243,88.486,87.75,88.48,71272.0
2014-04-14 00:00:00+00:00,88.474,88.578,87.622,88.094,85414.0
2014-04-15 00:00:00+00:00,88.091,88.32,87.515,88.172,90399.0
2014-04-16 00:00:00+00:00,88.178,88.32,87.676,87.753,66422.0
2014-04-17 00:00:00+00:00,87.77,88.002,87.72,87.903,29662.0
2014-04-20 00:00:00+00:00,87.832,88.157,87.772,87.888,33685.0
2014-04-21 00:00:00+00:00,87.94,88.424,87.864,88.258,56090.0
2014-04-22 00:00:00+00:00,88.301,88.476,87.629,88.033,66454.0
2014-04-23 00:00:00+00:00,88.037,88.495,87.456,87.634,71741.0
2014-04-24 00:00:00+00:00,87.624,87.784,87.444,87.642,59155.0
2014-04-27 00:00:00+00:00,87.649,87.768,87.246,87.508,69119.0
2014-04-28 00:00:00+00:00,87.503,87.809,87.33,87.758,56975.0
2014-04-29 00:00:00+00:00,87.77,88.195,87.544,88.082,81568.0
2014-04-30 00:00:00+00:00,88.071,88.369,87.948,88.326,47354.0
2014-05-01 00:00:00+00:00,88.3,88.83,88.116,88.529,81569.0
2014-05-04 00:00:00+00:00,88.542,88.698,88.151,88.639,51239.0
2014-05-05 00:00:00+00:00,88.634,89.293,88.622,88.88,67708.0
2014-05-06 00:00:00+00:00,88.881,88.908,87.895,88.242,83394.0
2014-05-07 00:00:00+00:00,88.272,88.292,87.678,87.893,87068.0
2014-05-08 00:00:00+00:00,87.896,87.998,87.516,87.716,60196.0
2014-05-11 00:00:00+00:00,87.874,88.132,87.757,88.026,50349.0
2014-05-12 00:00:00+00:00,88.036,88.527,88.018,88.228,59572.0
2014-05-13 00:00:00+00:00,88.232,88.5,88.072,88.325,63889.0
2014-05-14 00:00:00+00:00,88.302,88.668,87.475,87.796,81267.0
2014-05-15 00:00:00+00:00,87.79,87.892,87.498,87.572,63477.0
2014-05-18 00:00:00+00:00,87.702,87.908,87.334,87.586,59705.0
2014-05-19 00:00:00+00:00,87.58,87.64,86.66,86.872,65105.0
2014-05-20 00:00:00+00:00,86.849,86.97,86.378,86.93,80274.0
2014-05-21 00:00:00+00:00,86.928,87.344,86.72,87.141,61666.0
2014-05-22 00:00:00+00:00,87.158,87.3,86.929,87.182,59647.0
2014-05-25 00:00:00+00:00,87.066,87.212,86.93,87.154,43743.0
