date,open,high,low,close,volume
2014-01-01 00:00:00+00:00,0.8916,0.90288,0.89084,0.89899,63832.0
2014-01-02 00:00:00+00:00,0.89898,0.90582,0.89894,0.90532,36356.0
2014-01-05 00:00:00+00:00,0.90512,0.90704,0.90202,0.90412,34986.0
2014-01-06 00:00:00+00:00,0.90411,0.90993,0.90363,0.90908,36447.0
2014-01-07 00:00:00+00:00,0.90908,0.9127,0.90766,0.91124,42292.0
2014-01-08 00:00:00+00:00,0.91126,0.91243,0.90628,0.90694,42282.0
2014-01-09 00:00:00+00:00,0.90689,0.9093,0.90046,0.90252,42555.0
2014-01-12 00:00:00+00:00,0.90144,0.90477,0.89866,0.899,31292.0
2014-01-13 00:00:00+00:00,0.899,0.90334,0.89868,0.9025,31699.0
2014-01-14 00:00:00+00:00,0.90249,0.91079,0.90236,0.90886,34840.0
2014-01-15 00:00:00+00:00,0.90887,0.9104,0.90319,0.90488,35124.0
2014-01-16 00:00:00+00:00,0.90489,0.91202,0.9044,0.91012,31386.0
2014-01-19 00:00:00+00:00,0.9101,0.91327,0.90897,0.90993,22688.0
2014-01-20 00:00:00+00:00,0.90989,0.91563,0.90847,0.91038,35263.0
2014-01-21 00:00:00+00:00,0.91038,0.91226,0.90887,0.91165,27110.0
2014-01-22 00:00:00+00:00,0.91164,0.9134,0.89638,0.89744,47928.0
2014-01-23 00:00:00+00:00,0.89744,0.89916,0.89032,0.89448,45485.0
2014-01-26 00:00:00+00:00,0.89528,0.89847,0.89322,0.89655,39652.0
2014-01-27 00:00:00+00:00,0.89647,0.901,0.89546,0.89721,32220.0
2014-01-28 00:00:00+00:00,0.89721,0.90097,0.89352,0.89448,50845.0
2014-01-29 00:00:00+00:00,0.8946,0.90478,0.89436,0.90286,42717.0
2014-01-30 00:00:00+00:00,0.90278,0.90798,0.90079,0.90625,45290.0
2014-02-02 00:00:00+00:00,0.90651,0.90815,0.9004,0.9009,42104.0
2014-02-03 00:00:00+00:00,0.90087,0.9062,0.90076,0.90374,36489.0
2014-02-04 00:00:00+00:00,0.90371,0.90572,0.90036,0.90352,37679.0
2014-02-05 00:00:00+00:00,0.90354,0.90638,0.89684,0.90104,40754.0
2014-02-06 00:00:00+00:00,0.90106,0.90224,0.89596,0.89782,36368.0
2014-02-09 00:00:00+00:00,0.89877,0.89942,0.89597,0.89678,23133.0
2014-02-10 00:00:00+00:00,0.89678,0.89884,0.89396,0.89835,32761.0
2014-02-11 00:00:00+00:00,0.89836,0.90385,0.89682,0.90066,28993.0
2014-02-12 00:00:00+00:00,0.90066,0.90104,0.8919,0.89348,34151.0
2014-02-13 00:00:00+00:00,0.8935,0.89411,0.89035,0.89252,27429.0
2014-02-16 00:00:00+00:00,0.8914,0.89264,0.89002,0.89155,19886.0
2014-02-17 00:00:00+00:00,0.89154,0.89292,0.88696,0.88796,30818.0
2014-02-18 00:00:00+00:00,0.88793,0.88956,0.88563,0.88864,25971.0
2014-02-19 00:00:00+00:00,0.88854,0.89148,0.88596,0.88951,30012.0
2014-02-20 00:00:00+00:00,0.88956,0.89113,0.88679,0.8878,24189.0
2014-02-23 00:00:00+00:00,0.88776,0.89109,0.8853,0.88892,24188.0
2014-02-24 00:00:00+00:00,0.8889,0.88915,0.88544,0.88684,25161.0
2014-02-25 00:00:00+00:00,0.88684,0.89306,0.8867,0.89066,28982.0
2014-02-26 00:00:00+00:00,0.89072,0.89197,0.88718,0.88829,24968.0
2014-02-27 00:00:00+00:00,0.88833,0.88898,0.87776,0.88037,40817.0
2014-03-02 00:00:00+00:00,0.88079,0.88363,0.87831,0.8831,33972.0
2014-03-03 00:00:00+00:00,0.88304,0.88788,0.8825,0.88738,29752.0
2014-03-04 00:00:00+00:00,0.88742,0.88958,0.88606,0.8872,28606.0
2014-03-05 00:00:00+00:00,0.88716,0.88914,0.8795,0.88042,39272.0
2014-03-06 00:00:00+00:00,0.88042,0.88162,0.87561,0.87782,32153.0
2014-03-09 00:00:00+00:00,0.87722,0.87937,0.87614,0.87772,21251.0
2014-03-10 00:00:00+00:00,0.87772,0.88054,0.87668,0.87822,23180.0
2014-03-11 00:00:00+00:00,0.87818,0.87883,0.87346,0.87398,27430.0
2014-03-12 00:00:00+00:00,0.87398,0.87646,0.86992,0.87459,39903.0
2014-03-13 00:00:00+00:00,0.87454,0.87622,0.87038,0.87254,32164.0
2014-03-16 00:00:00+00:00,0.87256,0.87563,0.87141,0.87324,24349.0
2014-03-17 00:00:00+00:00,0.87316,0.87696,0.87239,0.87318,26885.0
2014-03-18 00:00:00+00:00,0.87316,0.88294,0.87286,0.8806,35392.0
2014-03-19 00:00:00+00:00,0.8806,0.88696,0.88001,0.8838,35292.0
