date,open,high,low,close,volume
2014-01-01 00:00:00+00:00,1.46479,1.46649,1.44446,1.4589,104943.0
2014-01-02 00:00:00+00:00,1.4589,1.45893,1.44205,1.44521,78233.0
2014-01-05 00:00:00+00:00,1.44574,1.45642,1.44102,1.45226,81258.0
2014-01-06 00:00:00+00:00,1.45227,1.46782,1.45172,1.4658,89192.0
2014-01-07 00:00:00+00:00,1.4658,1.47442,1.46482,1.46894,105247.0
2014-01-08 00:00:00+00:00,1.46893,1.48078,1.46866,1.47558,102893.0
2014-01-09 00:00:00+00:00,1.4756,1.49528,1.47412,1.48915,109080.0
2014-01-12 00:00:00+00:00,1.49207,1.49387,1.48223,1.48505,85195.0
2014-01-13 00:00:00+00:00,1.48504,1.49866,1.48454,1.49734,90996.0
2014-01-14 00:00:00+00:00,1.49732,1.49912,1.48485,1.48758,91103.0
2014-01-15 00:00:00+00:00,1.48757,1.49151,1.4842,1.4889,91719.0
2014-01-16 00:00:00+00:00,1.48891,1.49095,1.48324,1.48447,81224.0
2014-01-19 00:00:00+00:00,1.48426,1.48826,1.47876,1.48367,60816.0
2014-01-20 00:00:00+00:00,1.48375,1.49164,1.48296,1.48724,86989.0
2014-01-21 00:00:00+00:00,1.48726,1.50254,1.48349,1.50206,92395.0
2014-01-22 00:00:00+00:00,1.50209,1.52756,1.50148,1.52054,137566.0
2014-01-23 00:00:00+00:00,1.52056,1.52488,1.51169,1.51649,126858.0
2014-01-26 00:00:00+00:00,1.5138,1.52006,1.50692,1.5199,99570.0
2014-01-27 00:00:00+00:00,1.51992,1.5294,1.51411,1.5247,90302.0
2014-01-28 00:00:00+00:00,1.52471,1.5307,1.51251,1.52622,124463.0
2014-01-29 00:00:00+00:00,1.52623,1.52848,1.5117,1.51253,106215.0
2014-01-30 00:00:00+00:00,1.51252,1.5198,1.49672,1.50089,124209.0
2014-02-02 00:00:00+00:00,1.49878,1.50407,1.49078,1.50376,103298.0
2014-02-03 00:00:00+00:00,1.50378,1.50428,1.4923,1.4981,97263.0
2014-02-04 00:00:00+00:00,1.4981,1.50542,1.49201,1.49992,97501.0
2014-02-05 00:00:00+00:00,1.49989,1.51451,1.4914,1.50446,97947.0
2014-02-06 00:00:00+00:00,1.50443,1.50674,1.49061,1.50416,95312.0
2014-02-09 00:00:00+00:00,1.50312,1.5092,1.50184,1.50863,62665.0
2014-02-10 00:00:00+00:00,1.50864,1.51666,1.50065,1.50143,83819.0
2014-02-11 00:00:00+00:00,1.5017,1.503,1.49021,1.49555,78986.0
2014-02-12 00:00:00+00:00,1.49547,1.50818,1.49322,1.502,85837.0
2014-02-13 00:00:00+00:00,1.50164,1.50546,1.4975,1.50384,75413.0
2014-02-16 00:00:00+00:00,1.50612,1.50632,1.50028,1.50295,49452.0
2014-02-17 00:00:00+00:00,1.50308,1.51037,1.49958,1.50671,75072.0
2014-02-18 00:00:00+00:00,1.50656,1.5235,1.5002,1.52167,77106.0
2014-02-19 00:00:00+00:00,1.52174,1.52487,1.51496,1.52294,87554.0
2014-02-20 00:00:00+00:00,1.52253,1.53475,1.52186,1.52658,81081.0
2014-02-23 00:00:00+00:00,1.52548,1.53179,1.5185,1.51928,69462.0
2014-02-24 00:00:00+00:00,1.51937,1.5257,1.51854,1.52364,69169.0
2014-02-25 00:00:00+00:00,1.52381,1.52502,1.51598,1.52308,81827.0
2014-02-26 00:00:00+00:00,1.52366,1.5292,1.51814,1.52491,68735.0
2014-02-27 00:00:00+00:00,1.52521,1.53952,1.52311,1.52732,104400.0
2014-03-02 00:00:00+00:00,1.52457,1.52943,1.52038,1.52128,86478.0
2014-03-03 00:00:00+00:00,1.52156,1.52716,1.5206,1.52432,78807.0
2014-03-04 00:00:00+00:00,1.52442,1.52492,1.51476,1.51482,78884.0
2014-03-05 00:00:00+00:00,1.51521,1.52416,1.51307,1.52283,96178.0
2014-03-06 00:00:00+00:00,1.52266,1.54038,1.5225,1.53867,81037.0
2014-03-09 00:00:00+00:00,1.53921,1.54646,1.53822,1.5412,60826.0
2014-03-10 00:00:00+00:00,1.54105,1.54304,1.53581,1.53926,62222.0
2014-03-11 00:00:00+00:00,1.53902,1.55018,1.53761,1.54616,73315.0
2014-03-12 00:00:00+00:00,1.54626,1.54703,1.53101,1.53562,96348.0
2014-03-13 00:00:00+00:00,1.53524,1.54598,1.53446,1.54445,94929.0
2014-03-16 00:00:00+00:00,1.54424,1.54548,1.53384,1.53901,62458.0
2014-03-17 00:00:00+00:00,1.5388,1.55277,1.53314,1.55176,84674.0
2014-03-18 00:00:00+00:00,1.55212,1.55862,1.54788,1.55448,97214.0
2014-03-19 00:00:00+00:00,1.5543,1.55828,1.54788,1.54926,85195.0
2014-03-20 00:00:00+00:00,1.54903,1.55309,1.5407,1.54818,74147.0
2014-03-23 00:00:00+00:00,1.54672,1.55429,1.54256,1.54888,73929.0
2014-03-24 00:00:00+00:00,1.5489,1.55115,1.53648,1.54402,86402.0
2014-03-25 00:00:00+00:00,1.54368,1.54436,1.52853,1.53018,80236.0
2014-03-26 00:00:00+00:00,1.53024,1.53164,1.51358,1.51564,96015.0
2014-03-27 00:00:00+00:00,1.51598,1.52323,1.50794,1.5211,76527.0
2014-03-30 00:00:00+00:00,1.5226,1.52614,1.51702,1.52139,88542.0
2014-03-31 00:00:00+00:00,1.52166,1.52778,1.51973,1.521,74907.0
2014-04-01 00:00:00+00:00,1.52075,1.52452,1.51584,1.51908,68467.0
2014-04-02 00:00:00+00:00,1.51899,1.5219,1.50806,1.5142,89365.0
2014-04-03 00:00:00+00:00,1.51414,1.51488,1.50049,1.50482,88255.0
2014-04-06 00:00:00+00:00,1.50415,1.51207,1.50272,1.5079,55824.0
2014-04-07 00:00:00+00:00,1.50799,1.51087,1.50345,1.5071,77584.0
2014-04-08 00:00:00+00:00,1.50712,1.51046,1.5024,1.50748,77074.0
2014-04-09 00:00:00+00:00,1.50756,1.51871,1.50596,1.5186,75942.0
2014-04-10 00:00:00+00:00,1.51834,1.52533,1.51644,1.52454,71568.0
2014-04-13 00:00:00+00:00,1.51971,1.52268,1.51221,1.5152,69062.0
2014-04-14 00:00:00+00:00,1.51506,1.52108,1.51462,1.51664,72736.0
2014-04-15 00:00:00+00:00,1.51728,1.52472,1.51533,1.52148,80248.0
2014-04-16 00:00:00+00:00,1.52174,1.52706,1.51947,1.52028,60309.0
2014-04-17 00:00:00+00:00,1.52112,1.52377,1.51949,1.52282,24197.0
2014-04-20 00:00:00+00:00,1.52301,1.52462,1.51814,1.5189,29314.0
2014-04-21 00:00:00+00:00,1.51942,1.52317,1.51882,1.5223,58532.0
2014-04-22 00:00:00+00:00,1.52243,1.5294,1.5222,1.52433,71762.0
2014-04-23 00:00:00+00:00,1.52436,1.5279,1.52062,1.52454,59023.0
2014-04-24 00:00:00+00:00,1.5245,1.52874,1.52375,1.52703,49182.0
2014-04-27 00:00:00+00:00,1.52871,1.53058,1.52407,1.52758,58809.0
2014-04-28 00:00:00+00:00,1.52776,1.52929,1.51163,1.51172,71086.0
2014-04-29 00:00:00+00:00,1.51184,1.52216,1.50859,1.52026,84192.0
2014-04-30 00:00:00+00:00,1.5198,1.526,1.51878,1.51988,49676.0
2014-05-01 00:00:00+00:00,1.5199,1.52408,1.51656,1.5225,73447.0
2014-05-04 00:00:00+00:00,1.5248,1.52587,1.51946,1.5201,44284.0
2014-05-05 00:00:00+00:00,1.51991,1.52566,1.5148,1.51687,65888.0
2014-05-06 00:00:00+00:00,1.51714,1.51932,1.51384,1.51616,60969.0
2014-05-07 00:00:00+00:00,1.51638,1.52377,1.49804,1.49916,87776.0
2014-05-08 00:00:00+00:00,1.49878,1.50516,1.49115,1.49974,79053.0
2014-05-11 00:00:00+00:00,1.49917,1.50156,1.49702,1.49906,47633.0
2014-05-12 00:00:00+00:00,1.4988,1.50436,1.49128,1.49429,71732.0
2014-05-13 00:00:00+00:00,1.4943,1.49924,1.48976,1.49338,61971.0
2014-05-14 00:00:00+00:00,1.49339,1.4953,1.48332,1.4924,79901.0
2014-05-15 00:00:00+00:00,1.49214,1.49422,1.48712,1.48736,54466.0
2014-05-18 00:00:00+00:00,1.48734,1.49284,1.48733,1.49082,55684.0
2014-05-19 00:00:00+00:00,1.49086,1.49564,1.48798,1.49451,57776.0
2014-05-20 00:00:00+00:00,1.49416,1.49612,1.48944,1.49364,69475.0
2014-05-21 00:00:00+00:00,1.49384,1.49444,1.48588,1.48738,63967.0
2014-05-22 00:00:00+00:00,1.48756,1.48798,1.48026,1.48078,58786.0
2014-05-25 00:00:00+00:00,1.48104,1.48322,1.4794,1.48183,30028.0
2014-05-26 00:00:00+00:00,1.48184,1.48286,1.47808,1.48054,60646.0
2014-05-27 00:00:00+00:00,1.48101,1.48121,1.47602,1.47829,60616.0
2014-05-28 00:00:00+00:00,1.47808,1.48066,1.47398,1.47414,59864.0
2014-05-29 00:00:00+00:00,1.47418,1.48247,1.47276,1.4789,61892.0
2014-06-01 00:00:00+00:00,1.47879,1.48443,1.47588,1.48206,61929.0
2014-06-02 00:00:00+00:00,1.48214,1.48954,1.48148,1.48634,58554.0
2014-06-03 00:00:00+00:00,1.48649,1.492,1.48612,1.48781,67234.0
2014-06-04 00:00:00+00:00,1.48793,1.49454,1.47658,1.49254,102191.0
2014-06-05 00:00:00+00:00,1.49268,1.4955,1.4873,1.49134,72748.0
2014-06-08 00:00:00+00:00,1.49085,1.4933,1.48184,1.48243,50053.0
2014-06-09 00:00:00+00:00,1.48236,1.48281,1.47661,1.47706,58510.0
