date,open,high,low,close,volume
2014-01-01 00:00:00+00:00,1.8641,1.86976,1.83774,1.84622,158092.0
2014-01-02 00:00:00+00:00,1.84626,1.85063,1.82298,1.83522,117479.0
2014-01-05 00:00:00+00:00,1.83079,1.83834,1.8229,1.82948,104674.0
2014-01-06 00:00:00+00:00,1.82949,1.8428,1.8289,1.83734,96767.0
2014-01-07 00:00:00+00:00,1.83736,1.84958,1.83574,1.84784,101670.0
2014-01-08 00:00:00+00:00,1.84786,1.8592,1.84572,1.85194,99903.0
2014-01-09 00:00:00+00:00,1.85196,1.85603,1.83008,1.83228,110880.0
2014-01-12 00:00:00+00:00,1.83211,1.83488,1.80162,1.80955,97569.0
2014-01-13 00:00:00+00:00,1.80957,1.83598,1.80904,1.83358,92639.0
2014-01-14 00:00:00+00:00,1.83356,1.84662,1.83076,1.83624,96244.0
2014-01-15 00:00:00+00:00,1.83626,1.86132,1.83554,1.854,102498.0
2014-01-16 00:00:00+00:00,1.85401,1.87522,1.85064,1.87016,90898.0
2014-01-19 00:00:00+00:00,1.87162,1.87468,1.86218,1.86446,64257.0
2014-01-20 00:00:00+00:00,1.86438,1.8738,1.85888,1.8711,87760.0
2014-01-21 00:00:00+00:00,1.87108,1.87614,1.85146,1.87238,93497.0
2014-01-22 00:00:00+00:00,1.87238,1.90321,1.87163,1.89744,119326.0
2014-01-23 00:00:00+00:00,1.89742,1.91866,1.89174,1.89861,121425.0
2014-01-26 00:00:00+00:00,1.89867,1.90127,1.8874,1.8978,102737.0
2014-01-27 00:00:00+00:00,1.89781,1.89914,1.87784,1.88856,92288.0
2014-01-28 00:00:00+00:00,1.88855,1.89802,1.87822,1.89533,125454.0
2014-01-29 00:00:00+00:00,1.89536,1.90048,1.87331,1.87446,104018.0
2014-01-30 00:00:00+00:00,1.87444,1.89394,1.86923,1.87792,111014.0
2014-02-02 00:00:00+00:00,1.87321,1.8797,1.85244,1.86291,105711.0
2014-02-03 00:00:00+00:00,1.86292,1.86783,1.82413,1.82924,115712.0
2014-02-04 00:00:00+00:00,1.82928,1.83962,1.82012,1.83042,102630.0
2014-02-05 00:00:00+00:00,1.83038,1.83068,1.81329,1.82196,100578.0
2014-02-06 00:00:00+00:00,1.82196,1.8334,1.81916,1.83195,98203.0
2014-02-09 00:00:00+00:00,1.831,1.84191,1.83088,1.83284,62810.0
2014-02-10 00:00:00+00:00,1.83275,1.83482,1.8156,1.8201,90990.0
2014-02-11 00:00:00+00:00,1.82079,1.83856,1.81196,1.8385,92489.0
2014-02-12 00:00:00+00:00,1.83832,1.86102,1.83831,1.8553,95521.0
2014-02-13 00:00:00+00:00,1.85546,1.85764,1.8455,1.8538,83125.0
2014-02-16 00:00:00+00:00,1.85039,1.85896,1.84798,1.85044,73530.0
2014-02-17 00:00:00+00:00,1.85038,1.85418,1.84116,1.84823,92199.0
2014-02-18 00:00:00+00:00,1.84814,1.85545,1.8426,1.8529,86293.0
2014-02-19 00:00:00+00:00,1.8529,1.86569,1.84582,1.84884,94698.0
2014-02-20 00:00:00+00:00,1.84888,1.86542,1.84528,1.8511,85932.0
2014-02-23 00:00:00+00:00,1.85139,1.86072,1.83966,1.84317,85035.0
2014-02-24 00:00:00+00:00,1.84352,1.85333,1.84163,1.84942,86535.0
2014-02-25 00:00:00+00:00,1.84934,1.86094,1.84808,1.8589,88350.0
2014-02-26 00:00:00+00:00,1.85862,1.86957,1.85812,1.86141,80757.0
2014-02-27 00:00:00+00:00,1.86132,1.87842,1.8568,1.87559,102653.0
2014-03-02 00:00:00+00:00,1.87902,1.88259,1.86416,1.86476,97291.0
2014-03-03 00:00:00+00:00,1.86458,1.8687,1.8566,1.86185,80359.0
2014-03-04 00:00:00+00:00,1.86184,1.8647,1.853,1.86119,82187.0
2014-03-05 00:00:00+00:00,1.86126,1.86274,1.8391,1.84154,96441.0
2014-03-06 00:00:00+00:00,1.84142,1.84653,1.83455,1.84342,81421.0
2014-03-09 00:00:00+00:00,1.85125,1.85488,1.83914,1.84534,67284.0
2014-03-10 00:00:00+00:00,1.84504,1.8546,1.83704,1.85116,71337.0
2014-03-11 00:00:00+00:00,1.85109,1.86019,1.84748,1.84888,83517.0
2014-03-12 00:00:00+00:00,1.8491,1.84982,1.83066,1.84106,102209.0
2014-03-13 00:00:00+00:00,1.841,1.84669,1.83596,1.84337,89134.0
2014-03-16 00:00:00+00:00,1.84798,1.84906,1.82753,1.83074,64315.0
2014-03-17 00:00:00+00:00,1.8308,1.83636,1.81226,1.81798,79930.0
2014-03-18 00:00:00+00:00,1.81842,1.83282,1.81598,1.8293,98617.0
