Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Interval,SMA_20,EMA_20,RSI,MACD_line,MACD_signal,MACD_hist,BB_upper,BB_lower
1986-03-12 00:00:00-05:00,0.05110108479857445,0.05172377709415286,0.05110108479857445,0.05110108479857445,393012000,0.0,0.0,ORCL,1d,,0.05110108479857445,,0.0,0.0,0.0,,
1986-03-13 00:00:00-05:00,0.052347272634506226,0.052969964893370074,0.052347272634506226,0.052347272634506226,125290800,0.0,0.0,ORCL,1d,,0.05121976935437747,,9.941099545893867e-05,1.9882199091787734e-05,7.952879636715094e-05,,
1986-03-14 00:00:00-05:00,0.05421697348356247,0.05483966587347368,0.05421697348356247,0.05421697348356247,57866400,0.0,0.0,ORCL,1d,,0.0515052173666808,,0.00032531413945594695,8.096858716461958e-05,0.00024434555229132734,,
1986-03-17 00:00:00-05:00,0.053593457149536276,0.053593457149536276,0.05296995863318443,0.05296995863318443,28285200,0.0,0.0,ORCL,1d,,0.05164471653491924,,0.00039911953042680304,0.00014459877581705628,0.00025452075460974676,,
1986-03-18 00:00:00-05:00,0.05234727688854147,0.05234727688854147,0.051723778247833245,0.05172377824783325,32335200,0.0,0.0,ORCL,1d,,0.05165224622186343,,0.0003529854951146785,0.00018627611967658074,0.00016670937543809778,,
1986-03-19 00:00:00-05:00,0.05172376616992036,0.05172376616992036,0.05047757551074028,0.05047757551074028,22712400,0.0,0.0,ORCL,1d,,0.051540372820804085,,0.00021340578477309358,0.00019170205269588333,2.1703732077210246e-05,,
1986-03-20 00:00:00-05:00,0.05047757551074028,0.05110107400585662,0.05047757551074028,0.05047757551074028,17787600,0.0,0.0,ORCL,1d,,0.05143915402936944,,0.0001016164871006503,0.00017368493957683676,-7.206845247618646e-05,,
1986-03-21 00:00:00-05:00,0.04985408030422982,0.04985408030422982,0.04860788956284523,0.04860788956284523,16232400,0.0,0.0,ORCL,1d,,0.05116950979446237,,-0.00013627447970672446,0.00011169305572012451,-0.000247967535426849,,
1986-03-24 00:00:00-05:00,0.04860788956284523,0.04923138809909042,0.04860788956284523,0.04860788956284523,20736000,0.0,0.0,ORCL,1d,,0.050925545962879785,,-0.00032110330578422747,2.5133783419254116e-05,-0.00034623708920348157,,
1986-03-25 00:00:00-05:00,0.04860788956284523,0.04923138809909042,0.04860788956284523,0.04860788956284523,21675600,0.0,0.0,ORCL,1d,,0.050704816781924116,,-0.00046225291817218045,-7.23435568990328e-05,-0.00038990936127314765,,
1986-03-26 00:00:00-05:00,0.0492313876748085,0.05047757840545327,0.0492313876748085,0.0492313876748085,23328000,0.0,0.0,ORCL,1d,,0.050564490200294056,,-0.0005178346406765344,-0.00016144177365453314,-0.00035639286702200126,,
1986-03-27 00:00:00-05:00,0.05110108479857445,0.05234727572095416,0.05110108479857445,0.05110108479857445,21513600,0.0,0.0,ORCL,1d,,0.05061559444774933,,-0.0004063306966894803,-0.0002104195582615226,-0.0001959111384279577,,
1986-03-31 00:00:00-05:00,0.051723778247833245,0.05234727688854147,0.051723778247833245,0.05172377824783325,9882000,0.0,0.0,ORCL,1d,,0.05072113576204303,,-0.00026466595605573184,-0.00022126883782036446,-4.3397118235367384e-05,,
1986-04-01 00:00:00-05:00,0.049854079874581465,0.049854079874581465,0.0492313876748085,0.0492313876748085,20314800,0.0,0.0,ORCL,1d,,0.05057925499183022,,-0.0003494821057599823,-0.000246911491408288,-0.00010257061435169426,,
1986-04-02 00:00:00-05:00,0.04923138809909042,0.04985408030422982,0.04860788956284523,0.04860788956284523,12960000,0.0,0.0,ORCL,1d,,0.050391505903355456,41.66531753294335,-0.0004616885441662555,-0.0002898669019598815,-0.00017182164220637397,,
1986-04-03 00:00:00-05:00,0.05047757551074028,0.05172376616992036,0.05047757551074028,0.05047757551074028,11955600,0.0,0.0,ORCL,1d,,0.05039970300882068,43.999783850525944,-0.00039518942691268294,-0.00031093140695044185,-8.42580199622411e-05,,
1986-04-04 00:00:00-05:00,0.05047757212680471,0.05110107058012271,0.04985407367348671,0.04985407367348671,10659600,0.0,0.0,ORCL,1d,,0.050347738310217445,34.781342009534356,-0.0003883234340087485,-0.0003264098123621032,-6.191362164664532e-05,,
1986-04-07 00:00:00-05:00,0.05047757551074028,0.05110107400585662,0.05047757551074028,0.05047757551074028,9007200,0.0,0.0,ORCL,1d,,0.05036010375788629,40.91070140859919,-0.0003287807182602645,-0.00032688399354173546,-1.8967247185290408e-06,,
1986-04-08 00:00:00-05:00,0.05047757551074028,0.05172376616992036,0.05047757551074028,0.05047757551074028,15001200,0.0,0.0,ORCL,1d,,0.05037129154387239,45.000933985878135,-0.0002783836535768594,-0.00031718392554876026,3.880027197190086e-05,,
1986-04-09 00:00:00-05:00,0.05047757551074028,0.05110107400585662,0.05047757551074028,0.05047757551074028,8942400,0.0,0.0,ORCL,1d,0.050539889559149745,0.050381413826431236,50.0,-0.00023572631055052834,-0.00030089240254911387,6.516609199858553e-05,0.053616948048546983,0.047462831069752506
1986-04-10 00:00:00-05:00,0.05047757551074028,0.05110107400585662,0.05047757551074028,0.05047757551074028,9428400,0.0,0.0,ORCL,1d,0.05050871409475803,0.05039057208207972,50.0,-0.00019961897558060104,-0.0002806377171554113,8.101874157481027e-05,0.053574445818226714,0.04744298237128935
1986-04-11 00:00:00-05:00,0.051723778247833245,0.05234727688854147,0.051723778247833245,0.05172377824783325,18273600,0.0,0.0,ORCL,1d,0.05047753937542439,0.05051754409786577,64.70498262121635,-6.96427087496787e-05,-0.0002384387154742648,0.00016879600672458609,0.05347650492973904,0.04747857382110974
1986-04-14 00:00:00-05:00,0.051723778247833245,0.05234727688854147,0.051723778247833245,0.05172377824783325,46785600,0.0,0.0,ORCL,1d,0.05035287961363792,0.05063242354071981,64.70498262121635,3.298419784149992e-05,-0.00018415413281111187,0.00021713833065261178,0.05286514284719157,0.04784061638008427
1986-04-15 00:00:00-05:00,0.05172377404446702,0.052347272634506226,0.05172377404446702,0.052347272634506226,12020400,0.0,0.0,ORCL,1d,0.050321745313704015,0.0507957425020328,66.6666445282237,0.00016275144954534804,-0.00011477301633981991,0.0002775244658851679,0.05270981126400337,0.04793367936340466
