time,open,high,low,close,volume,bid_close,ask_close
2025-12-08T11:15:00Z,155.48,155.526,155.479,155.48736718674766,430.0,155.512,155.529
2025-12-08T11:20:00Z,155.52,155.546,155.518,155.49251822851465,542.0,155.518,155.535
2025-12-08T11:25:00Z,155.527,155.544,155.516,155.49724913137936,687.0,155.519,155.537
2025-12-08T11:30:00Z,155.528,155.53,155.51,155.5002825805288,621.0,155.512,155.529
2025-12-08T11:35:00Z,155.521,155.522,155.496,155.50077823645827,567.0,155.496,155.512
2025-12-08T11:40:00Z,155.504,155.534,155.5,155.50480780493052,588.0,155.522,155.54
2025-12-08T11:45:00Z,155.532,155.546,155.512,155.51003343093979,516.0,155.535,155.552
2025-12-08T11:50:00Z,155.544,155.576,155.539,155.51802897348114,710.0,155.562,155.578
2025-12-08T11:55:00Z,155.57,155.59,155.557,155.52722511035032,924.0,155.578,155.596
2025-12-08T12:00:00Z,155.586,155.59,155.546,155.53399509563695,1046.0,155.57,155.585
2025-12-08T12:05:00Z,155.578,155.656,155.57,155.54599574955202,1129.0,155.616,155.632
2025-12-08T12:10:00Z,155.625,155.635,155.6,155.55319631627842,779.0,155.592,155.609
2025-12-08T12:15:00Z,155.602,155.64,155.59,155.56477014077464,598.0,155.63,155.649
2025-12-08T12:20:00Z,155.64,155.645,155.626,155.57346745533803,436.0,155.622,155.638
2025-12-08T12:25:00Z,155.63,155.632,155.606,155.57913846129296,589.0,155.607,155.625
2025-12-08T12:30:00Z,155.616,155.659,155.613,155.5893866664539,606.0,155.65,155.663
2025-12-08T12:35:00Z,155.656,155.66,155.617,155.5944017775934,592.0,155.618,155.636
2025-12-08T12:40:00Z,155.626,155.654,155.6,155.59768154058094,752.0,155.611,155.627
2025-12-08T12:45:00Z,155.62,155.64,155.604,155.59905733517016,578.0,155.6,155.615
2025-12-08T12:50:00Z,155.606,155.616,155.549,155.59278302381415,750.0,155.544,155.561
2025-12-08T12:55:00Z,155.554,155.573,155.544,155.58841195397227,874.0,155.552,155.568
2025-12-08T13:00:00Z,155.56,155.593,155.531,155.5888903601093,1136.0,155.583,155.601
2025-12-08T13:05:00Z,155.594,155.595,155.538,155.58263831209473,720.0,155.534,155.551
2025-12-08T13:10:00Z,155.542,155.546,155.502,155.5724198704821,953.0,155.498,155.515
2025-12-08T13:15:00Z,155.505,155.516,155.476,155.56156388775116,1618.0,155.482,155.5
2025-12-08T13:20:00Z,155.49,155.545,155.49,155.559222036051,1319.0,155.535,155.553
2025-12-08T13:25:00Z,155.544,155.548,155.505,155.5534590979109,1475.0,155.508,155.523
2025-12-08T13:30:00Z,155.512,155.595,155.507,155.55673121818944,1636.0,155.569,155.586
2025-12-08T13:35:00Z,155.577,155.624,155.566,155.56476705576418,1032.0,155.608,155.626
2025-12-08T13:40:00Z,155.616,155.642,155.599,155.57173144832896,1235.0,155.609,155.625
2025-12-08T13:45:00Z,155.616,155.619,155.574,155.57470058855176,850.0,155.588,155.601
2025-12-08T13:50:00Z,155.594,155.65,155.594,155.58380717674487,819.0,155.634,155.652
2025-12-08T13:55:00Z,155.642,155.662,155.618,155.5896995531789,983.0,155.619,155.638
2025-12-08T14:00:00Z,155.627,155.644,155.606,155.59347294608838,1260.0,155.609,155.626
2025-12-08T14:05:00Z,155.616,155.618,155.57,155.5956765532766,925.0,155.602,155.619
2025-12-08T14:10:00Z,155.611,155.611,155.544,155.58958634617306,832.0,155.541,155.558
2025-12-08T14:15:00Z,155.548,155.578,155.52,155.58217483335,1134.0,155.527,155.54
2025-12-08T14:20:00Z,155.534,155.559,155.445,155.56535152223665,1679.0,155.447,155.465
2025-12-08T14:25:00Z,155.457,155.497,155.391,155.55557131927176,1890.0,155.486,155.498
2025-12-08T14:30:00Z,155.492,155.584,155.482,155.5572284767022,2229.0,155.559,155.576
2025-12-08T14:35:00Z,155.567,155.742,155.56,155.57706467980856,1987.0,155.698,155.714
2025-12-08T14:40:00Z,155.706,155.739,155.68,155.59345605583408,2291.0,155.692,155.708
2025-12-08T14:45:00Z,155.7,155.76,155.697,155.61379524838955,1831.0,155.738,155.754
2025-12-08T14:50:00Z,155.746,155.88,155.711,155.64302254860428,2304.0,155.826,155.84
2025-12-08T14:55:00Z,155.834,155.848,155.775,155.66741954212372,2261.0,155.82,155.833
2025-12-08T15:00:00Z,155.828,155.892,155.822,155.6917636031739,1615.0,155.842,155.859
2025-12-08T15:05:00Z,155.852,155.896,155.824,155.71512845608405,1584.0,155.858,155.876
2025-12-08T15:10:00Z,155.868,155.892,155.827,155.7384446619395,1045.0,155.883,155.897
2025-12-08T15:15:00Z,155.89,155.92,155.862,155.75651870701424,1897.0,155.865,155.882
2025-12-08T15:20:00Z,155.874,155.88,155.792,155.76138287941234,1351.0,155.784,155.802
2025-12-08T15:25:00Z,155.792,155.849,155.756,155.76866516215736,1309.0,155.808,155.825
2025-12-08T15:30:00Z,155.816,155.902,155.798,155.78577647386973,1053.0,155.888,155.906
2025-12-08T15:35:00Z,155.895,155.958,155.874,155.80807294402044,1188.0,155.945,155.961
2025-12-08T15:40:00Z,155.953,155.981,155.937,155.83059655148438,1364.0,155.968,155.986
2025-12-08T15:45:00Z,155.978,155.986,155.936,155.84491701128647,1067.0,155.93,155.946
2025-12-08T15:50:00Z,155.938,155.951,155.879,155.85066140978162,1374.0,155.88,155.896
2025-12-08T15:55:00Z,155.888,155.9,155.853,155.85163988847742,1512.0,155.852,155.864
2025-12-08T16:00:00Z,155.856,155.874,155.829,155.8528879033471,1620.0,155.853,155.869
2025-12-08T16:05:00Z,155.86,155.89,155.828,155.85783618290083,988.0,155.882,155.898
2025-12-08T16:10:00Z,155.89,155.89,155.85,155.8573246918474,864.0,155.845,155.862
2025-12-08T16:15:00Z,155.855,155.868,155.834,155.85554806626774,764.0,155.837,155.852
2025-12-08T16:20:00Z,155.846,155.942,155.844,155.8668083240987,1188.0,155.932,155.947
2025-12-08T16:25:00Z,155.938,155.954,155.918,155.87750054755222,800.0,155.938,155.956
2025-12-08T16:30:00Z,155.946,155.959,155.866,155.87996714121192,1279.0,155.888,155.903
2025-12-08T16:35:00Z,155.896,155.934,155.889,155.886104855717,1045.0,155.917,155.935
2025-12-08T16:40:00Z,155.926,155.927,155.882,155.88862420828806,996.0,155.897,155.913
2025-12-08T16:45:00Z,155.904,155.909,155.866,155.886407647183,872.0,155.863,155.881
2025-12-08T16:50:00Z,155.871,155.922,155.864,155.88901996089194,735.0,155.898,155.913
2025-12-08T16:55:00Z,155.905,155.911,155.88,155.89048396610636,953.0,155.891,155.908
2025-12-08T17:00:00Z,155.898,155.926,155.886,155.8912194372922,952.0,155.888,155.905
2025-12-08T17:05:00Z,155.899,155.924,155.89,155.89185684565325,600.0,155.887,155.904
2025-12-08T17:10:00Z,155.895,155.908,155.893,155.89320926623282,622.0,155.894,155.911
2025-12-08T17:15:00Z,155.903,155.903,155.832,155.88531469740178,618.0,155.826,155.843
2025-12-08T17:20:00Z,155.834,155.846,155.813,155.87740607108154,569.0,155.816,155.835
2025-12-08T17:25:00Z,155.826,155.836,155.801,155.87001859493733,844.0,155.814,155.831
2025-12-08T17:30:00Z,155.825,155.832,155.787,155.86334944894568,748.0,155.812,155.827
2025-12-08T17:35:00Z,155.82,155.854,155.816,155.85730285575292,689.0,155.81,155.826
2025-12-08T17:40:00Z,155.818,155.828,155.8,155.8497958083192,725.0,155.793,155.809
2025-12-08T17:45:00Z,155.802,155.802,155.756,155.8372897005433,872.0,155.747,155.765
2025-12-08T17:50:00Z,155.752,155.763,155.733,155.82338440713752,754.0,155.726,155.74
2025-12-08T17:55:00Z,155.732,155.786,155.727,155.81386648618587,965.0,155.742,155.761
2025-12-08T18:00:00Z,155.75,155.762,155.73,155.80348428802776,690.0,155.726,155.745
2025-12-08T18:05:00Z,155.738,155.76,155.724,155.79581971629074,493.0,155.736,155.755
2025-12-08T18:10:00Z,155.746,155.768,155.736,155.79131042078532,429.0,155.754,155.771
2025-12-08T18:15:00Z,155.762,155.778,155.748,155.78580236468062,256.0,155.74,155.759
2025-12-08T18:20:00Z,155.75,155.764,155.733,155.78262871605654,215.0,155.754,155.771
2025-12-08T18:25:00Z,155.763,155.78,155.748,155.78201155391568,674.0,155.77,155.786
2025-12-08T18:30:00Z,155.778,155.786,155.75,155.77907668006026,711.0,155.751,155.768
2025-12-08T18:35:00Z,155.759,155.764,155.738,155.7749331227189,476.0,155.739,155.756
2025-12-08T18:40:00Z,155.747,155.761,155.726,155.76920870635638,547.0,155.724,155.741
2025-12-08T18:45:00Z,155.73,155.734,155.706,155.7635808788422,461.0,155.718,155.736
2025-12-08T18:50:00Z,155.728,155.746,155.726,155.7611034283299,258.0,155.736,155.754
2025-12-08T18:55:00Z,155.744,155.762,155.728,155.75988963788592,620.0,155.744,155.761
2025-12-08T19:00:00Z,155.753,155.781,155.748,155.76030435283448,604.0,155.754,155.772
2025-12-08T19:05:00Z,155.762,155.764,155.738,155.75866377245654,468.0,155.739,155.757
2025-12-08T19:10:00Z,155.748,155.774,155.747,155.7599086027957,546.0,155.759,155.776
2025-12-08T19:15:00Z,155.766,155.768,155.742,155.75778745575627,527.0,155.735,155.753
2025-12-08T19:20:00Z,155.744,155.767,155.738,155.75888246165545,744.0,155.757,155.775
2025-12-08T19:25:00Z,155.766,155.79,155.766,155.76236480010138,448.0,155.776,155.794
2025-12-08T19:30:00Z,155.784,155.827,155.784,155.77058282675452,613.0,155.815,155.832
2025-12-08T19:35:00Z,155.823,155.848,155.81,155.7761051165206,679.0,155.804,155.819
2025-12-08T19:40:00Z,155.812,155.823,155.794,155.78209110098453,672.0,155.812,155.83
2025-12-08T19:45:00Z,155.82,155.871,155.819,155.79341228751994,610.0,155.861,155.873
2025-12-08T19:50:00Z,155.868,155.882,155.844,155.80442398251728,722.0,155.868,155.884
2025-12-08T19:55:00Z,155.878,155.917,155.874,155.818767451515,1319.0,155.904,155.919
2025-12-08T20:00:00Z,155.911,155.912,155.851,155.830131791313,915.0,155.896,155.911
2025-12-08T20:05:00Z,155.904,155.916,155.892,155.84131421913793,550.0,155.907,155.922
2025-12-08T20:10:00Z,155.914,155.937,155.906,155.8526056565862,486.0,155.916,155.935
2025-12-08T20:15:00Z,155.926,155.936,155.922,155.86225823570805,336.0,155.918,155.932
2025-12-08T20:20:00Z,155.926,155.932,155.91,155.86915713761366,340.0,155.906,155.923
2025-12-08T20:25:00Z,155.914,155.914,155.886,155.87206951926518,337.0,155.883,155.899
2025-12-08T20:30:00Z,155.892,155.894,155.874,155.87259358336317,455.0,155.869,155.884
2025-12-08T20:35:00Z,155.876,155.902,155.876,155.8746477722481,401.0,155.88,155.895
2025-12-08T20:40:00Z,155.886,155.89,155.875,155.8752280692817,399.0,155.872,155.886
2025-12-08T20:45:00Z,155.884,155.904,155.884,155.87719766004415,679.0,155.883,155.897
2025-12-08T20:50:00Z,155.89,155.914,155.89,155.87970463870494,523.0,155.889,155.904
2025-12-08T20:55:00Z,155.896,155.936,155.896,155.8866773535443,623.0,155.925,155.94
2025-12-08T21:00:00Z,155.934,155.944,155.928,155.8935203730717,411.0,155.931,155.946
2025-12-08T21:05:00Z,155.939,155.945,155.932,155.89985098999549,166.0,155.933,155.949
2025-12-08T21:10:00Z,155.94,155.948,155.936,155.90520419132943,186.0,155.934,155.947
2025-12-08T21:15:00Z,155.941,155.95,155.935,155.90931029915217,295.0,155.926,155.945
2025-12-08T21:20:00Z,155.936,155.938,155.925,155.9128689259319,338.0,155.928,155.945
2025-12-08T21:25:00Z,155.937,155.96,155.926,155.91835306914098,401.0,155.945,155.962
2025-12-08T21:30:00Z,155.953,155.962,155.935,155.9205726599222,414.0,155.926,155.944
2025-12-08T21:35:00Z,155.936,155.948,155.935,155.9232963052659,291.0,155.932,155.95
2025-12-08T21:40:00Z,155.942,155.948,155.935,155.92579013123046,175.0,155.933,155.95
2025-12-08T21:45:00Z,155.94,155.95,155.934,155.92701811373306,310.0,155.926,155.944
2025-12-08T21:50:00Z,155.936,155.938,155.91,155.92528236523532,572.0,155.904,155.924
2025-12-08T21:55:00Z,155.914,155.928,155.91,155.92564471653728,113.0,155.914,155.941
2025-12-08T22:00:00Z,155.875,155.875,155.875,155.91889208766565,1.0,155.825,155.925
2025-12-08T22:05:00Z,155.879,155.902,155.864,155.91237314264356,90.0,155.82,155.92
2025-12-08T22:10:00Z,155.866,155.895,155.863,155.90939005695776,71.0,155.859,155.922
2025-12-08T22:15:00Z,155.891,155.894,155.888,155.9065380493634,36.0,155.86,155.917
2025-12-08T22:20:00Z,155.89,155.89,155.878,155.90299964278162,81.0,155.857,155.903
2025-12-08T22:25:00Z,155.878,155.901,155.876,155.90073302374407,88.0,155.856,155.917
2025-12-08T22:30:00Z,155.885,155.887,155.877,155.8987686205782,155.0,155.859,155.912
2025-12-08T22:35:00Z,155.882,155.89,155.881,155.89693280450112,121.0,155.864,155.906
2025-12-08T22:40:00Z,155.886,155.91,155.885,155.89814176390098,88.0,155.886,155.925
2025-12-08T22:45:00Z,155.906,155.92,155.904,155.90052286204752,43.0,155.903,155.928
2025-12-08T22:50:00Z,155.922,155.942,155.9,155.90591981377452,106.0,155.921,155.961
2025-12-08T22:55:00Z,155.94,155.94,155.905,155.90739717193793,91.0,155.899,155.935
2025-12-08T23:00:00Z,155.918,155.958,155.894,155.9114775490129,293.0,155.928,155.948
2025-12-08T23:05:00Z,155.938,155.95,155.92,155.9163472091445,196.0,155.939,155.956
2025-12-08T23:10:00Z,155.948,155.962,155.944,155.9219009145919,165.0,155.949,155.968
2025-12-08T23:15:00Z,155.958,155.98,155.946,155.92698079264633,169.0,155.951,155.969
2025-12-08T23:20:00Z,155.956,155.974,155.946,155.93018335362683,168.0,155.941,155.961
2025-12-08T23:25:00Z,155.95,155.95,155.893,155.92602557314325,329.0,155.889,155.909
2025-12-08T23:30:00Z,155.898,155.912,155.898,155.92415549672415,140.0,155.902,155.921
2025-12-08T23:35:00Z,155.912,155.926,155.898,155.92226809716095,172.0,155.9,155.92
2025-12-08T23:40:00Z,155.912,155.938,155.908,155.92436568420615,114.0,155.928,155.947
2025-12-08T23:45:00Z,155.939,155.941,155.904,155.92218359297866,262.0,155.9,155.917
2025-12-08T23:50:00Z,155.908,155.927,155.891,155.9180257805815,330.0,155.881,155.901
2025-12-08T23:55:00Z,155.89,155.89,155.839,155.90828900983732,297.0,155.836,155.854
2025-12-09T00:00:00Z,155.846,155.864,155.775,155.8991838085257,1049.0,155.83,155.849
2025-12-09T00:05:00Z,155.84,155.868,155.826,155.8916926340556,631.0,155.834,155.852
2025-12-09T00:10:00Z,155.844,155.844,155.769,155.87653361618152,595.0,155.771,155.786
2025-12-09T00:15:00Z,155.779,155.854,155.778,155.87299580069066,626.0,155.841,155.859
2025-12-09T00:20:00Z,155.85,155.881,155.844,155.87339636059858,508.0,155.868,155.885
2025-12-09T00:25:00Z,155.876,155.89,155.852,155.87214351251876,402.0,155.856,155.873
2025-12-09T00:30:00Z,155.863,155.876,155.834,155.8706577108496,551.0,155.852,155.87
2025-12-09T00:35:00Z,155.86,155.904,155.86,155.874303349403,551.0,155.889,155.907
2025-12-09T00:40:00Z,155.896,155.913,155.895,155.87799623614927,583.0,155.893,155.911
2025-12-09T00:45:00Z,155.902,155.912,155.869,155.87879673799603,573.0,155.877,155.892
2025-12-09T00:50:00Z,155.885,155.975,155.861,155.89122383959656,1249.0,155.962,155.981
2025-12-09T00:55:00Z,155.972,156.024,155.964,155.90732732765036,1404.0,156.005,156.02
2025-12-09T01:00:00Z,156.014,156.039,155.972,155.92155035063033,1128.0,156.005,156.023
2025-12-09T01:05:00Z,156.018,156.034,155.941,155.9250769705463,1287.0,155.939,155.958
2025-12-09T01:10:00Z,155.944,155.956,155.902,155.92653337447345,965.0,155.928,155.944
2025-12-09T01:15:00Z,155.936,155.952,155.902,155.925262257877,673.0,155.91,155.924
2025-12-09T01:20:00Z,155.916,155.921,155.888,155.9229606234934,694.0,155.899,155.918
2025-12-09T01:25:00Z,155.908,155.91,155.875,155.91736587369428,766.0,155.874,155.888
2025-12-09T01:30:00Z,155.88,155.881,155.83,155.9075837572017,872.0,155.835,155.852
2025-12-09T01:35:00Z,155.844,155.884,155.842,155.90390592290814,829.0,155.873,155.888
2025-12-09T01:40:00Z,155.881,155.902,155.845,155.89738513318704,808.0,155.846,155.864
2025-12-09T01:45:00Z,155.853,155.868,155.83,155.88973378209545,735.0,155.832,155.847
2025-12-09T01:50:00Z,155.841,155.846,155.797,155.87896927781605,625.0,155.803,155.815
2025-12-09T01:55:00Z,155.81,155.81,155.769,155.86844004077392,513.0,155.792,155.807
2025-12-09T02:00:00Z,155.8,155.826,155.744,155.85371470200408,698.0,155.749,155.767
2025-12-09T02:05:00Z,155.76,155.794,155.759,155.84455274173686,518.0,155.777,155.793
2025-12-09T02:10:00Z,155.783,155.834,155.774,155.8427457095053,626.0,155.823,155.839
2025-12-09T02:15:00Z,155.83,155.896,155.829,155.84971294823794,593.0,155.888,155.902
2025-12-09T02:20:00Z,155.896,155.896,155.854,155.85108455513955,417.0,155.852,155.867
2025-12-09T02:25:00Z,155.858,155.864,155.843,155.85013994778762,471.0,155.835,155.852
2025-12-09T02:30:00Z,155.844,155.854,155.825,155.84932128808262,565.0,155.835,155.853
2025-12-09T02:35:00Z,155.845,155.894,155.842,155.85247844967162,640.0,155.866,155.88
2025-12-09T02:40:00Z,155.874,155.898,155.864,155.85828132304874,459.0,155.888,155.905
2025-12-09T02:45:00Z,155.897,155.908,155.88,155.86277714664226,491.0,155.885,155.9
2025-12-09T02:50:00Z,155.892,155.904,155.879,155.86694019375662,490.0,155.885,155.902
2025-12-09T02:55:00Z,155.896,155.902,155.856,155.86734816792242,477.0,155.862,155.877
2025-12-09T03:00:00Z,155.868,155.877,155.855,155.86756841219943,517.0,155.863,155.875
