time,open,high,low,close,volume,bid_close,ask_close,close_ema_14
2025-12-23T21:25:00Z,156.314,156.314,156.286,156.297,153.0,156.289,156.305,156.297
2025-12-23T21:30:00Z,156.296,156.298,156.228,156.268,367.0,156.258,156.279,156.29313333333334
2025-12-23T21:35:00Z,156.27,156.272,156.252,156.252,211.0,156.242,156.263,156.2876488888889
2025-12-23T21:40:00Z,156.252,156.253,156.228,156.23,180.0,156.221,156.238,156.27996237037038
2025-12-23T21:45:00Z,156.23,156.23,156.207,156.221,559.0,156.213,156.229,156.27210072098768
2025-12-23T21:50:00Z,156.22,156.222,156.196,156.204,581.0,156.193,156.214,156.26302062485598
2025-12-23T21:55:00Z,156.206,156.268,156.198,156.236,601.0,156.214,156.257,156.2594178748752
2025-12-23T22:00:00Z,156.258,156.258,156.258,156.258,1.0,156.208,156.308,156.25922882489184
2025-12-23T22:05:00Z,156.263,156.264,156.23,156.254,37.0,156.204,156.304,156.2585316482396
2025-12-23T22:10:00Z,156.244,156.254,156.203,156.216,2514.0,156.201,156.231,156.25286076180765
2025-12-23T22:15:00Z,156.211,156.23,156.196,156.206,69.0,156.198,156.213,156.2466126602333
2025-12-23T22:20:00Z,156.196,156.201,156.196,156.2,37.0,156.189,156.21,156.24039763886887
2025-12-23T22:25:00Z,156.199,156.226,156.194,156.198,26.0,156.183,156.212,156.234744620353
2025-12-23T22:30:00Z,156.196,156.197,156.196,156.196,13.0,156.182,156.211,156.22957867097261
2025-12-23T22:35:00Z,156.196,156.2,156.196,156.198,33.0,156.183,156.214,156.2253681815096
2025-12-23T22:40:00Z,156.199,156.199,156.194,156.196,31.0,156.179,156.214,156.221452423975
2025-12-23T22:45:00Z,156.196,156.198,156.196,156.196,25.0,156.179,156.214,156.218058767445
2025-12-23T22:50:00Z,156.196,156.198,156.188,156.194,51.0,156.176,156.211,156.21485093178566
2025-12-23T22:55:00Z,156.192,156.206,156.178,156.191,234.0,156.178,156.204,156.2116708075476
2025-12-23T23:00:00Z,156.192,156.202,156.144,156.16,423.0,156.148,156.171,156.20478136654125
2025-12-23T23:05:00Z,156.16,156.168,156.146,156.148,209.0,156.138,156.157,156.19721051766908
2025-12-23T23:10:00Z,156.147,156.147,156.096,156.134,295.0,156.123,156.145,156.18878244864655
2025-12-23T23:15:00Z,156.138,156.148,156.122,156.134,205.0,156.124,156.145,156.18147812216034
2025-12-23T23:20:00Z,156.134,156.166,156.133,156.142,280.0,156.133,156.151,156.17621437253896
2025-12-23T23:25:00Z,156.142,156.154,156.138,156.146,204.0,156.136,156.157,156.17218578953378
2025-12-23T23:30:00Z,156.148,156.21,156.135,156.207,1094.0,156.197,156.217,156.1768276842626
2025-12-23T23:35:00Z,156.208,156.227,156.192,156.213,159.0,156.203,156.223,156.18165065969427
2025-12-23T23:40:00Z,156.214,156.283,156.21,156.269,345.0,156.26,156.278,156.1932972384017
2025-12-23T23:45:00Z,156.268,156.268,156.209,156.24,1177.0,156.23,156.249,156.19952427328147
2025-12-23T23:50:00Z,156.24,156.246,156.208,156.234,502.0,156.226,156.243,156.20412103684396
2025-12-23T23:55:00Z,156.236,156.236,156.156,156.174,625.0,156.164,156.184,156.2001048985981
2025-12-24T00:00:00Z,156.174,156.174,156.018,156.032,1594.0,156.023,156.04,156.17769091211838
2025-12-24T00:05:00Z,156.031,156.05,155.978,156.012,981.0,156.003,156.021,156.1555987905026
2025-12-24T00:10:00Z,156.012,156.17,156.009,156.148,801.0,156.14,156.157,156.1545856184356
2025-12-24T00:15:00Z,156.148,156.207,156.11,156.156,1551.0,156.147,156.166,156.15477420264418
2025-12-24T00:20:00Z,156.156,156.258,156.156,156.256,1348.0,156.247,156.264,156.16827097562495
2025-12-24T00:25:00Z,156.258,156.282,156.223,156.235,1008.0,156.226,156.244,156.17716817887495
2025-12-24T00:30:00Z,156.236,156.239,156.199,156.212,952.0,156.204,156.22,156.18181242169163
2025-12-24T00:35:00Z,156.21,156.264,156.193,156.204,942.0,156.195,156.214,156.18477076546608
2025-12-24T00:40:00Z,156.205,156.205,156.096,156.102,1571.0,156.093,156.11,156.17373466340393
2025-12-24T00:45:00Z,156.101,156.142,156.087,156.107,624.0,156.098,156.116,156.16483670828342
2025-12-24T00:50:00Z,156.108,156.192,156.108,156.162,1729.0,156.154,156.171,156.1644584805123
2025-12-24T00:55:00Z,156.163,156.182,155.982,155.99,1438.0,155.982,155.999,156.14119734977734
2025-12-24T01:00:00Z,155.991,156.056,155.974,156.033,1412.0,156.024,156.042,156.1267710364737
2025-12-24T01:05:00Z,156.034,156.06,156.004,156.024,757.0,156.016,156.031,156.11306823161055
2025-12-24T01:10:00Z,156.024,156.154,156.024,156.132,711.0,156.125,156.139,156.11559246739583
2025-12-24T01:15:00Z,156.13,156.132,155.982,155.983,1096.0,155.977,155.989,156.09791347174306
2025-12-24T01:20:00Z,155.984,155.994,155.919,155.921,1170.0,155.912,155.93,156.074325008844
2025-12-24T01:25:00Z,155.92,155.922,155.824,155.836,1317.0,155.827,155.845,156.04254834099814
2025-12-24T01:30:00Z,155.836,155.837,155.752,155.762,1712.0,155.753,155.771,156.00514189553172
2025-12-24T01:35:00Z,155.76,155.811,155.736,155.756,1501.0,155.746,155.765,155.9719229761275
2025-12-24T01:40:00Z,155.758,155.769,155.641,155.682,1280.0,155.673,155.692,155.9332665793105
2025-12-24T01:45:00Z,155.684,155.757,155.666,155.692,1164.0,155.681,155.702,155.9010977020691
2025-12-24T01:50:00Z,155.692,155.7,155.601,155.616,1083.0,155.607,155.626,155.86308467512657
2025-12-24T01:55:00Z,155.618,155.679,155.616,155.656,776.0,155.647,155.664,155.8354733851097
2025-12-24T02:00:00Z,155.655,155.657,155.578,155.618,1146.0,155.608,155.627,155.80647693376176
2025-12-24T02:05:00Z,155.616,155.661,155.606,155.608,615.0,155.599,155.617,155.78001334259352
2025-12-24T02:10:00Z,155.606,155.662,155.555,155.648,841.0,155.638,155.658,155.76241156358105
2025-12-24T02:15:00Z,155.648,155.697,155.632,155.67,741.0,155.662,155.677,155.75009002177026
2025-12-24T02:20:00Z,155.67,155.676,155.606,155.61,793.0,155.6,155.619,155.7314113522009
2025-12-24T02:25:00Z,155.608,155.668,155.608,155.668,700.0,155.659,155.678,155.72295650524077
2025-12-24T02:30:00Z,155.667,155.71,155.64,155.71,796.0,155.704,155.716,155.7212289712087
2025-12-24T02:35:00Z,155.71,155.71,155.636,155.692,978.0,155.684,155.701,155.71733177504754
2025-12-24T02:40:00Z,155.693,155.722,155.681,155.698,680.0,155.689,155.706,155.7147542050412
2025-12-24T02:45:00Z,155.698,155.725,155.68,155.701,624.0,155.692,155.71,155.7129203110357
2025-12-24T02:50:00Z,155.7,155.714,155.667,155.702,543.0,155.696,155.708,155.7114642695643
2025-12-24T02:55:00Z,155.701,155.745,155.689,155.743,1064.0,155.734,155.752,155.7156690336224
2025-12-24T03:00:00Z,155.74,155.801,155.74,155.786,1196.0,155.779,155.794,155.72504649580608
2025-12-24T03:05:00Z,155.785,155.835,155.783,155.822,964.0,155.814,155.829,155.73797362969862
2025-12-24T03:10:00Z,155.821,155.834,155.803,155.804,594.0,155.795,155.812,155.7467771457388
2025-12-24T03:15:00Z,155.802,155.808,155.785,155.808,719.0,155.799,155.816,155.75494019297363
2025-12-24T03:20:00Z,155.808,155.837,155.797,155.831,653.0,155.823,155.839,155.76508150057717
