time,open,high,low,close,volume,bid_close,ask_close,close_ema_14
2025-12-08T04:00:00Z,1.16502,1.16556,1.16497,1.16545,2428.0,1.16537,1.16553,1.16545
2025-12-08T05:00:00Z,1.16546,1.16564,1.16526,1.16562,2800.0,1.16554,1.1657,1.1654726666666668
2025-12-08T06:00:00Z,1.16562,1.16722,1.16562,1.16608,5992.0,1.166,1.16617,1.1655536444444445
2025-12-08T07:00:00Z,1.1661,1.1668,1.1655,1.16582,5762.0,1.16573,1.16591,1.1655891585185187
2025-12-08T08:00:00Z,1.16582,1.16625,1.16482,1.16561,6604.0,1.16553,1.16569,1.1655919373827164
2025-12-08T09:00:00Z,1.1656,1.16576,1.16479,1.16488,6285.0,1.1648,1.16496,1.1654970123983541
2025-12-08T10:00:00Z,1.16486,1.16557,1.16478,1.16509,5466.0,1.16501,1.16517,1.1654427440785735
2025-12-08T11:00:00Z,1.16508,1.16536,1.16468,1.16502,5657.0,1.16494,1.16511,1.1653863782014304
2025-12-08T12:00:00Z,1.16502,1.16539,1.16476,1.16533,5996.0,1.16525,1.16541,1.1653788611079063
2025-12-08T13:00:00Z,1.16534,1.16576,1.16456,1.16484,7217.0,1.16476,1.16492,1.1653070129601855
2025-12-08T14:00:00Z,1.16484,1.16548,1.16378,1.16402,10181.0,1.16394,1.16411,1.1651354112321608
2025-12-08T15:00:00Z,1.16402,1.16402,1.16172,1.16251,10366.0,1.16244,1.16258,1.164785356401206
2025-12-08T16:00:00Z,1.16251,1.16288,1.16165,1.16248,7562.0,1.1624,1.16257,1.164477975547712
2025-12-08T17:00:00Z,1.16251,1.16392,1.162,1.16392,6232.0,1.16383,1.164,1.1644035788080171
2025-12-08T18:00:00Z,1.16392,1.16422,1.16344,1.16373,4661.0,1.16365,1.16381,1.1643137683002815
2025-12-08T19:00:00Z,1.16372,1.16418,1.16364,1.16394,4014.0,1.16386,1.16402,1.1642639325269106
2025-12-08T20:00:00Z,1.16394,1.1642,1.16374,1.16381,2682.0,1.16373,1.16389,1.1642034081899892
2025-12-08T21:00:00Z,1.16382,1.16388,1.16352,1.1637,1706.0,1.1636,1.16379,1.1641362870979908
2025-12-08T22:00:00Z,1.16352,1.16381,1.16352,1.16362,1813.0,1.16346,1.16378,1.1640674488182587
2025-12-08T23:00:00Z,1.16362,1.1641,1.16358,1.1641,1066.0,1.16401,1.16418,1.1640717889758243
2025-12-09T00:00:00Z,1.16408,1.1643,1.16369,1.16386,2595.0,1.16379,1.16394,1.1640435504457145
2025-12-09T01:00:00Z,1.16386,1.16476,1.1636,1.16472,3678.0,1.16464,1.16481,1.1641337437196193
2025-12-09T02:00:00Z,1.16471,1.16484,1.16438,1.16458,2517.0,1.16449,1.16466,1.1641932445570033
2025-12-09T03:00:00Z,1.16459,1.16488,1.16438,1.16456,2686.0,1.16449,1.16464,1.1642421452827363
2025-12-09T04:00:00Z,1.16456,1.16472,1.16438,1.16468,2486.0,1.1646,1.16476,1.1643005259117047
2025-12-09T05:00:00Z,1.1647,1.16506,1.16441,1.1649,2525.0,1.16481,1.16498,1.1643804557901443
2025-12-09T06:00:00Z,1.16486,1.16491,1.1642,1.16438,3731.0,1.16431,1.16446,1.164380395018125
2025-12-09T07:00:00Z,1.1644,1.16462,1.16382,1.16398,4893.0,1.1639,1.16407,1.1643270090157085
2025-12-09T08:00:00Z,1.16399,1.16498,1.16337,1.1645,6326.0,1.16441,1.16458,1.1643500744802808
2025-12-09T09:00:00Z,1.16448,1.16573,1.16436,1.16524,6116.0,1.16516,1.16532,1.1644687312162434
2025-12-09T10:00:00Z,1.16524,1.16543,1.16404,1.16447,5009.0,1.1644,1.16454,1.164468900387411
2025-12-09T11:00:00Z,1.16448,1.16478,1.16381,1.16436,5583.0,1.16427,1.16444,1.164454380335756
2025-12-09T12:00:00Z,1.16436,1.16444,1.16343,1.16377,5222.0,1.16369,1.16385,1.164363129624322
2025-12-09T13:00:00Z,1.16378,1.164,1.1629,1.16346,7837.0,1.16338,1.16353,1.164242712341079
2025-12-09T14:00:00Z,1.16346,1.16388,1.16282,1.16376,10328.0,1.16365,1.16387,1.1641783506956018
2025-12-09T15:00:00Z,1.16376,1.16379,1.16151,1.16287,13522.0,1.1628,1.16294,1.1640039039361882
2025-12-09T16:00:00Z,1.16289,1.16412,1.16288,1.16382,5878.0,1.16374,1.1639,1.1639793834113632
2025-12-09T17:00:00Z,1.16382,1.16397,1.1622,1.16242,4864.0,1.16234,1.16249,1.1637714656231815
2025-12-09T18:00:00Z,1.1624,1.16249,1.16169,1.16243,3924.0,1.16236,1.1625,1.1635926035400905
2025-12-09T19:00:00Z,1.16244,1.163,1.1622,1.16287,3233.0,1.1628,1.16294,1.1634962564014117
2025-12-09T20:00:00Z,1.16288,1.16322,1.16265,1.16268,2608.0,1.16261,1.16276,1.1633874222145568
2025-12-09T21:00:00Z,1.16268,1.16294,1.16236,1.16266,1545.0,1.16258,1.16275,1.1632904325859492
2025-12-09T22:00:00Z,1.16275,1.16296,1.1626,1.16268,969.0,1.16251,1.16285,1.1632090415744893
2025-12-09T23:00:00Z,1.16266,1.16288,1.16246,1.16279,938.0,1.1627,1.16288,1.1631531693645574
2025-12-10T00:00:00Z,1.1628,1.16289,1.16244,1.16262,2921.0,1.16253,1.1627,1.1630820801159498
2025-12-10T01:00:00Z,1.16263,1.16288,1.16224,1.16238,2993.0,1.1623,1.16247,1.1629884694338233
2025-12-10T02:00:00Z,1.16237,1.16285,1.16232,1.16238,2525.0,1.1623,1.16247,1.1629073401759802
2025-12-10T03:00:00Z,1.16238,1.16274,1.16216,1.16266,2429.0,1.16258,1.16274,1.1628743614858494
2025-12-10T04:00:00Z,1.16266,1.16291,1.16251,1.16274,2017.0,1.16266,1.16283,1.1628564466210696
2025-12-10T05:00:00Z,1.16273,1.1631,1.16265,1.163,2072.0,1.16291,1.16308,1.1628755870715937
2025-12-10T06:00:00Z,1.16298,1.16356,1.16286,1.16354,2956.0,1.16347,1.16362,1.1629641754620479
2025-12-10T07:00:00Z,1.16354,1.16494,1.16344,1.16483,5791.0,1.16475,1.16491,1.1632129520671082
2025-12-10T08:00:00Z,1.16482,1.16578,1.16436,1.16526,6981.0,1.16518,1.16533,1.1634858917914939
2025-12-10T09:00:00Z,1.16528,1.1653,1.16356,1.16365,5673.0,1.16357,1.16373,1.1635077728859613
2025-12-10T10:00:00Z,1.16364,1.16395,1.16276,1.16343,5553.0,1.16335,1.16351,1.1634974031678331
2025-12-10T11:00:00Z,1.16346,1.16384,1.163,1.16352,4853.0,1.16343,1.1636,1.1635004160787887
2025-12-10T12:00:00Z,1.16352,1.16424,1.16329,1.16394,4270.0,1.16385,1.16402,1.1635590272682836
2025-12-10T13:00:00Z,1.16395,1.16418,1.16276,1.16402,6351.0,1.16394,1.1641,1.1636204902991791
2025-12-10T14:00:00Z,1.16402,1.16452,1.16338,1.16434,8018.0,1.16425,1.16442,1.1637164249259553
2025-12-10T15:00:00Z,1.16432,1.16514,1.16347,1.16421,7843.0,1.16414,1.16428,1.163782234935828
2025-12-10T16:00:00Z,1.1642,1.165,1.16374,1.165,5417.0,1.16493,1.16508,1.163944603611051
2025-12-10T17:00:00Z,1.165,1.16604,1.16458,1.16588,4599.0,1.1658,1.16595,1.1642026564629109
2025-12-10T18:00:00Z,1.16587,1.1661,1.16536,1.16561,3743.0,1.16547,1.16575,1.1643903022678561
2025-12-10T19:00:00Z,1.16563,1.16812,1.1647,1.16782,34556.0,1.16773,1.16791,1.1648475952988087
2025-12-10T20:00:00Z,1.16782,1.16998,1.16738,1.16941,14634.0,1.16933,1.16949,1.1654559159256341
2025-12-10T21:00:00Z,1.16942,1.1696,1.16896,1.16958,2924.0,1.16949,1.16967,1.1660057938022164
2025-12-10T22:00:00Z,1.16928,1.16966,1.16898,1.16953,2596.0,1.16944,1.16962,1.166475687961921
2025-12-10T23:00:00Z,1.16955,1.17028,1.1695,1.17016,1453.0,1.17008,1.17024,1.1669669295669982
2025-12-11T00:00:00Z,1.17016,1.1705,1.16972,1.17022,4232.0,1.17014,1.1703,1.1674006722913985
2025-12-11T01:00:00Z,1.17022,1.17074,1.17004,1.17017,4600.0,1.17009,1.17025,1.1677699159858788
2025-12-11T02:00:00Z,1.17018,1.17062,1.16933,1.16939,3984.0,1.16931,1.16947,1.1679859271877615
2025-12-11T03:00:00Z,1.16938,1.16976,1.16902,1.1691,3291.0,1.16901,1.16918,1.1681344702293934
2025-12-11T04:00:00Z,1.16908,1.16917,1.16855,1.16903,2537.0,1.16896,1.1691,1.1682538741988078
2025-12-11T05:00:00Z,1.16902,1.16922,1.16846,1.16854,2435.0,1.16846,1.16862,1.1682920243056334
2025-12-11T06:00:00Z,1.16854,1.16898,1.16823,1.1689,3025.0,1.16883,1.16897,1.168373087731549
2025-12-11T07:00:00Z,1.16892,1.1701,1.16874,1.16936,5150.0,1.16929,1.16943,1.1685046760340092
2025-12-11T08:00:00Z,1.16938,1.17066,1.16936,1.16972,7039.0,1.16965,1.1698,1.1686667192294746
2025-12-11T09:00:00Z,1.16972,1.17034,1.16873,1.17022,6748.0,1.17014,1.1703,1.1688738233322113
2025-12-11T10:00:00Z,1.17022,1.17078,1.16989,1.17072,4860.0,1.17064,1.17079,1.1691199802212497
2025-12-11T11:00:00Z,1.17072,1.17178,1.17062,1.17132,4748.0,1.17124,1.17139,1.1694133161917497
2025-12-11T12:00:00Z,1.1713,1.17193,1.17098,1.1717,5468.0,1.17162,1.17178,1.1697182073661831
2025-12-11T13:00:00Z,1.1717,1.17364,1.17133,1.17311,10177.0,1.17303,1.17319,1.1701704463840255
2025-12-11T14:00:00Z,1.1731,1.17485,1.17303,1.17376,9714.0,1.17368,1.17385,1.170649053532822
