time,open,high,low,close,volume,bid_close,ask_close,close_ema_14
2022-10-14T10:00:00Z,1.1242,1.13115,1.12382,1.12476,18577.0,1.12464,1.12488,1.12476
2022-10-14T11:00:00Z,1.12479,1.12572,1.11666,1.1195,15300.0,1.11939,1.1196,1.1240586666666668
2022-10-14T12:00:00Z,1.11948,1.12748,1.11811,1.12614,18573.0,1.12602,1.12627,1.1243361777777778
2022-10-14T13:00:00Z,1.12614,1.12888,1.11868,1.11904,23443.0,1.11853,1.11954,1.1236300207407408
2022-10-14T14:00:00Z,1.11888,1.12555,1.11581,1.12544,26580.0,1.12534,1.12553,1.123871351308642
2022-10-14T15:00:00Z,1.12544,1.12666,1.11922,1.12069,15916.0,1.12058,1.1208,1.1234471711341565
2022-10-14T16:00:00Z,1.12068,1.1226,1.11517,1.11618,16195.0,1.11607,1.11628,1.1224782149829355
2022-10-14T17:00:00Z,1.11612,1.11794,1.11558,1.11786,11954.0,1.11774,1.11797,1.1218624529852108
2022-10-14T18:00:00Z,1.11786,1.11812,1.11564,1.11748,9906.0,1.11736,1.11761,1.121278125920516
2022-10-14T19:00:00Z,1.11748,1.11852,1.1162,1.11851,9964.0,1.11837,1.11865,1.1209090424644472
2022-10-14T20:00:00Z,1.1185,1.11862,1.11628,1.11798,3386.0,1.11771,1.11825,1.1205185034691876
2022-10-16T21:00:00Z,1.12369,1.12369,1.12,1.12203,656.0,1.12144,1.12262,1.1207200363399625
2022-10-16T22:00:00Z,1.12188,1.1247,1.12164,1.12368,6553.0,1.12349,1.12387,1.121114698161301
2022-10-16T23:00:00Z,1.12368,1.12486,1.12182,1.12414,8011.0,1.12401,1.12427,1.1215180717397941
2022-10-17T00:00:00Z,1.1241,1.12524,1.12164,1.1225,12742.0,1.12234,1.12265,1.1216489955078217
2022-10-17T01:00:00Z,1.1225,1.12392,1.12183,1.12316,11199.0,1.123,1.12332,1.1218504627734456
2022-10-17T02:00:00Z,1.12322,1.12413,1.12234,1.12308,9421.0,1.12296,1.1232,1.1220144010703195
2022-10-17T03:00:00Z,1.12302,1.12425,1.1226,1.12338,8123.0,1.12326,1.1235,1.1221964809276102
2022-10-17T04:00:00Z,1.1234,1.1234,1.12162,1.12257,7684.0,1.12245,1.12269,1.1222462834705955
2022-10-17T05:00:00Z,1.12256,1.12966,1.12239,1.12848,10164.0,1.12833,1.12863,1.123077445674516
2022-10-17T06:00:00Z,1.12848,1.13056,1.12496,1.12594,13255.0,1.12584,1.12604,1.1234591195845807
2022-10-17T07:00:00Z,1.12591,1.12861,1.1242,1.12582,17378.0,1.12572,1.12592,1.1237739036399699
2022-10-17T08:00:00Z,1.12588,1.12686,1.1223,1.12674,13403.0,1.12662,1.12686,1.1241693831546407
2022-10-17T09:00:00Z,1.12676,1.12936,1.12658,1.1288,10468.0,1.1287,1.12889,1.1247867987340219
2022-10-17T10:00:00Z,1.12878,1.1332,1.12562,1.12753,15483.0,1.12741,1.12765,1.125152558902819
2022-10-17T11:00:00Z,1.12755,1.13094,1.12736,1.12954,10490.0,1.12944,1.12965,1.1257375510491099
2022-10-17T12:00:00Z,1.12954,1.13522,1.12884,1.13387,12886.0,1.13378,1.13396,1.1268218775758954
2022-10-17T13:00:00Z,1.13386,1.13679,1.13344,1.1343,14929.0,1.13421,1.1344,1.127818960565776
2022-10-17T14:00:00Z,1.13436,1.144,1.13416,1.14321,18496.0,1.14311,1.14331,1.129871099157006
2022-10-17T15:00:00Z,1.1432,1.14354,1.13932,1.14248,14409.0,1.14238,1.14259,1.1315522859360718
2022-10-17T16:00:00Z,1.14249,1.14309,1.13889,1.13903,12259.0,1.1389,1.13916,1.1325493144779288
2022-10-17T17:00:00Z,1.13903,1.14032,1.13679,1.13734,9456.0,1.13722,1.13745,1.1331880725475383
2022-10-17T18:00:00Z,1.13734,1.13854,1.13513,1.1364,8301.0,1.13629,1.13652,1.1336163295411998
2022-10-17T19:00:00Z,1.13641,1.13641,1.1344,1.13494,10192.0,1.13481,1.13508,1.1337928189357065
2022-10-17T20:00:00Z,1.13492,1.13641,1.13469,1.13634,5237.0,1.1362,1.13647,1.1341324430776123
2022-10-17T21:00:00Z,1.13576,1.13656,1.13573,1.1363,1821.0,1.13592,1.13668,1.134421450667264
2022-10-17T22:00:00Z,1.1363,1.13688,1.13499,1.13567,8648.0,1.13551,1.13583,1.134587923911629
2022-10-17T23:00:00Z,1.13568,1.13696,1.13506,1.13525,8256.0,1.1351,1.1354,1.134676200723412
2022-10-18T00:00:00Z,1.13524,1.13686,1.135,1.13534,9919.0,1.13523,1.13546,1.1347647072936238
2022-10-18T01:00:00Z,1.13532,1.13561,1.13353,1.13406,10378.0,1.13392,1.1342,1.1346707463211407
2022-10-18T02:00:00Z,1.13408,1.13476,1.13314,1.13454,7733.0,1.13441,1.13468,1.134653313478322
2022-10-18T03:00:00Z,1.13455,1.13764,1.13348,1.13732,8420.0,1.13719,1.13745,1.1350088716812126
2022-10-18T04:00:00Z,1.13734,1.14119,1.13726,1.13892,10566.0,1.13877,1.13906,1.1355303554570508
2022-10-18T05:00:00Z,1.13896,1.14024,1.13497,1.13555,12739.0,1.13538,1.13572,1.135532974729444
2022-10-18T06:00:00Z,1.13558,1.13686,1.1337,1.13502,15530.0,1.1349,1.13513,1.1354645780988515
2022-10-18T07:00:00Z,1.13502,1.13648,1.13023,1.13555,16705.0,1.13544,1.13566,1.1354759676856714
2022-10-18T08:00:00Z,1.13556,1.1361,1.12867,1.12947,13218.0,1.12933,1.12961,1.1346751719942485
2022-10-18T09:00:00Z,1.12937,1.13261,1.12664,1.12734,16114.0,1.12722,1.12745,1.133697149061682
2022-10-18T10:00:00Z,1.12732,1.12909,1.12555,1.1259,12698.0,1.1258,1.12601,1.132657529186791
2022-10-18T11:00:00Z,1.1259,1.13208,1.12583,1.13086,12663.0,1.13076,1.13096,1.1324178586285523
2022-10-18T12:00:00Z,1.13088,1.1347,1.13,1.13273,12848.0,1.13263,1.13283,1.1324594774780787
2022-10-18T13:00:00Z,1.13276,1.13388,1.13002,1.13115,15182.0,1.13106,1.13124,1.1322848804810015
2022-10-18T14:00:00Z,1.13117,1.13358,1.12892,1.13194,18120.0,1.13185,1.13203,1.132238896416868
2022-10-18T15:00:00Z,1.13196,1.13196,1.12803,1.13058,14294.0,1.13047,1.13068,1.1320177102279523
2022-10-18T16:00:00Z,1.13054,1.13334,1.12974,1.13124,12500.0,1.13114,1.13133,1.131914015530892
2022-10-18T17:00:00Z,1.1313,1.13264,1.12799,1.1319,12959.0,1.13179,1.13201,1.1319121467934397
2022-10-18T18:00:00Z,1.1319,1.13254,1.12973,1.13174,12513.0,1.13165,1.13184,1.1318891938876476
2022-10-18T19:00:00Z,1.13176,1.13284,1.13048,1.13266,9936.0,1.13253,1.13279,1.1319919680359614
