time,open,high,low,close,volume,bid_close,ask_close,close_ema_14
2025-11-05T03:00:00Z,1.14886,1.14926,1.14858,1.14888,3598.0,1.1488,1.14896,1.14888
2025-11-05T04:00:00Z,1.14888,1.14919,1.14876,1.1491,1790.0,1.14902,1.14917,1.1489093333333333
2025-11-05T05:00:00Z,1.14908,1.14944,1.14894,1.14918,2356.0,1.1491,1.14927,1.1489454222222222
2025-11-05T06:00:00Z,1.1492,1.14942,1.1487,1.14882,2938.0,1.14874,1.1489,1.1489286992592593
2025-11-05T07:00:00Z,1.14882,1.14909,1.14833,1.1487,4814.0,1.14862,1.14877,1.1488982060246915
2025-11-05T08:00:00Z,1.14871,1.14954,1.14856,1.1489,6403.0,1.14881,1.14898,1.1488984452213993
2025-11-05T09:00:00Z,1.1489,1.14927,1.14814,1.14846,5268.0,1.14838,1.14854,1.148839985858546
2025-11-05T10:00:00Z,1.14846,1.14852,1.1476,1.14834,4912.0,1.14826,1.14842,1.1487733210774067
2025-11-05T11:00:00Z,1.14834,1.14893,1.1479,1.14882,3719.0,1.14874,1.1489,1.1487795449337526
2025-11-05T12:00:00Z,1.14883,1.14926,1.14871,1.1491,5387.0,1.14903,1.14918,1.148822272275919
2025-11-05T13:00:00Z,1.14909,1.14936,1.14729,1.14736,8500.0,1.14728,1.14744,1.1486273026391298
2025-11-05T14:00:00Z,1.14736,1.14932,1.14686,1.14874,8852.0,1.14863,1.14886,1.1486423289539125
2025-11-05T15:00:00Z,1.14857,1.14874,1.14699,1.14792,16170.0,1.14784,1.148,1.1485460184267242
2025-11-05T16:00:00Z,1.14794,1.1486,1.14701,1.14839,8592.0,1.1483,1.14848,1.1485252159698276
2025-11-05T17:00:00Z,1.14839,1.1486,1.14764,1.14805,5213.0,1.14797,1.14813,1.1484618538405174
2025-11-05T18:00:00Z,1.14804,1.14838,1.14788,1.14817,3584.0,1.1481,1.14824,1.1484229399951151
2025-11-05T19:00:00Z,1.14818,1.14876,1.14806,1.1486,2685.0,1.14853,1.14867,1.1484465479957664
2025-11-05T20:00:00Z,1.14862,1.14918,1.14862,1.14884,2861.0,1.14876,1.14891,1.1484990082629976
2025-11-05T21:00:00Z,1.14886,1.14942,1.14875,1.14925,1970.0,1.14915,1.14935,1.1485991404945979
2025-11-05T22:00:00Z,1.14913,1.14933,1.14907,1.14924,974.0,1.14909,1.14939,1.1486845884286516
2025-11-05T23:00:00Z,1.14922,1.14972,1.14912,1.14958,1236.0,1.1495,1.14965,1.1488039766381648
2025-11-06T00:00:00Z,1.14958,1.1502,1.14932,1.15008,2993.0,1.14999,1.15016,1.1489741130864095
2025-11-06T01:00:00Z,1.1501,1.1509,1.15008,1.15075,3760.0,1.15068,1.15082,1.1492108980082216
2025-11-06T02:00:00Z,1.15074,1.1509,1.15032,1.15054,2521.0,1.15047,1.15062,1.1493881116071254
2025-11-06T03:00:00Z,1.15055,1.1508,1.15034,1.1507,2002.0,1.15062,1.15079,1.1495630300595088
2025-11-06T04:00:00Z,1.15071,1.15084,1.1504,1.1507,1626.0,1.15062,1.15078,1.1497146260515743
2025-11-06T05:00:00Z,1.15068,1.1511,1.15038,1.15102,2313.0,1.15094,1.1511,1.1498886759113645
