time,open,high,low,close,volume,bid_close,ask_close,close_ema_14
2025-12-26T05:00:00Z,156.166,156.284,156.092,156.206,7009.0,156.198,156.214,156.206
2025-12-26T06:00:00Z,156.206,156.32,156.092,156.284,7512.0,156.275,156.292,156.2164
2025-12-26T07:00:00Z,156.284,156.446,156.218,156.374,8386.0,156.364,156.383,156.23741333333334
2025-12-26T08:00:00Z,156.374,156.45,156.3,156.336,8944.0,156.326,156.345,156.25055822222222
2025-12-26T09:00:00Z,156.337,156.474,156.317,156.462,6526.0,156.454,156.469,156.27875045925927
2025-12-26T10:00:00Z,156.464,156.47,156.362,156.402,6130.0,156.392,156.412,156.29518373135804
2025-12-26T11:00:00Z,156.402,156.424,156.324,156.404,6865.0,156.395,156.412,156.30969256717697
2025-12-26T12:00:00Z,156.403,156.49,156.396,156.42,6606.0,156.411,156.428,156.32440022488672
2025-12-26T13:00:00Z,156.417,156.444,156.228,156.324,11798.0,156.315,156.333,156.3243468615685
2025-12-26T14:00:00Z,156.324,156.486,156.276,156.454,10897.0,156.444,156.464,156.3416339466927
2025-12-26T15:00:00Z,156.454,156.536,156.312,156.426,11226.0,156.418,156.434,156.35288275380034
2025-12-26T16:00:00Z,156.426,156.656,156.37,156.636,12500.0,156.625,156.646,156.3906317199603
2025-12-26T17:00:00Z,156.636,156.73,156.555,156.571,11299.0,156.559,156.583,156.4146808239656
2025-12-26T18:00:00Z,156.57,156.589,156.439,156.546,9910.0,156.536,156.555,156.43219004743685
2025-12-26T19:00:00Z,156.545,156.596,156.504,156.505,9154.0,156.496,156.514,156.44189804111193
2025-12-26T20:00:00Z,156.504,156.534,156.445,156.496,5710.0,156.487,156.506,156.44911163563035
2025-12-26T21:00:00Z,156.497,156.61,156.492,156.569,5542.0,156.519,156.619,156.46509675087964
2025-12-28T22:00:00Z,156.526,156.577,156.488,156.5,7589.0,156.45,156.55,156.46975051742902
2025-12-28T23:00:00Z,156.505,156.542,156.406,156.485,3390.0,156.476,156.494,156.47178378177182
2025-12-29T00:00:00Z,156.483,156.483,156.056,156.28,16544.0,156.272,156.287,156.4462126108689
2025-12-29T01:00:00Z,156.28,156.376,156.192,156.314,10488.0,156.305,156.322,156.42858426275305
2025-12-29T02:00:00Z,156.32,156.512,156.302,156.433,7261.0,156.424,156.442,156.42917302771932
2025-12-29T03:00:00Z,156.432,156.446,156.322,156.38,6739.0,156.371,156.389,156.42261662402342
2025-12-29T04:00:00Z,156.38,156.473,156.248,156.374,5949.0,156.366,156.383,156.41613440748696
2025-12-29T05:00:00Z,156.376,156.4,156.244,156.309,6891.0,156.301,156.317,156.40184981982205
2025-12-29T06:00:00Z,156.312,156.324,156.172,156.188,7430.0,156.179,156.196,156.37333651051244
2025-12-29T07:00:00Z,156.188,156.243,156.052,156.081,10078.0,156.073,156.089,156.3343583091108
2025-12-29T08:00:00Z,156.082,156.312,156.078,156.278,8928.0,156.27,156.287,156.32684386789603
2025-12-29T09:00:00Z,156.28,156.4,156.11,156.326,8721.0,156.316,156.335,156.32673135217655
2025-12-29T10:00:00Z,156.328,156.347,156.208,156.331,6884.0,156.323,156.339,156.32730050521968
2025-12-29T11:00:00Z,156.332,156.414,156.288,156.4,6075.0,156.393,156.408,156.3369937711904
2025-12-29T12:00:00Z,156.401,156.424,156.31,156.334,7536.0,156.325,156.342,156.33659460169835
2025-12-29T13:00:00Z,156.333,156.368,156.194,156.233,10924.0,156.224,156.242,156.3227819881386
2025-12-29T14:00:00Z,156.232,156.242,156.012,156.147,12576.0,156.139,156.155,156.29934438972012
2025-12-29T15:00:00Z,156.146,156.292,155.916,155.936,16839.0,155.93,155.942,156.25089847109078
2025-12-29T16:00:00Z,155.934,156.118,155.931,156.106,11980.0,156.097,156.115,156.23157867494535
2025-12-29T17:00:00Z,156.107,156.218,156.067,156.185,5631.0,156.177,156.193,156.22536818495266
2025-12-29T18:00:00Z,156.186,156.226,156.122,156.222,5715.0,156.214,156.231,156.22491909362563
2025-12-29T19:00:00Z,156.223,156.249,156.008,156.036,3737.0,156.027,156.044,156.19972988114222
2025-12-29T20:00:00Z,156.037,156.084,155.987,156.07,4485.0,156.062,156.079,156.1824325636566
2025-12-29T21:00:00Z,156.067,156.09,156.003,156.042,2529.0,156.032,156.052,156.16370822183572
2025-12-29T22:00:00Z,156.069,156.094,155.999,156.044,2258.0,156.02,156.069,156.14774712559097
