time,open,high,low,close,volume,bid_close,ask_close
2025-12-01T11:05:00.000000000Z,155.267,155.297,155.253,155.292,1027,155.284,155.299
2025-12-01T11:10:00.000000000Z,155.292,155.341,155.279,155.336,1100,155.329,155.344
2025-12-01T11:15:00.000000000Z,155.337,155.344,155.324,155.34,844,155.332,155.348
2025-12-01T11:20:00.000000000Z,155.34,155.342,155.208,155.212,892,155.203,155.22
2025-12-01T11:25:00.000000000Z,155.212,155.248,155.197,155.214,1358,155.206,155.223
2025-12-01T11:30:00.000000000Z,155.213,155.214,155.164,155.179,927,155.17,155.188
2025-12-01T11:35:00.000000000Z,155.18,155.198,155.168,155.192,963,155.184,155.201
2025-12-01T11:40:00.000000000Z,155.192,155.192,155.127,155.144,1141,155.136,155.152
2025-12-01T11:45:00.000000000Z,155.144,155.152,155.13,155.14,673,155.131,155.15
2025-12-01T11:50:00.000000000Z,155.141,155.152,155.104,155.126,896,155.116,155.135
2025-12-01T11:55:00.000000000Z,155.124,155.152,155.105,155.109,925,155.101,155.117
2025-12-01T12:00:00.000000000Z,155.108,155.153,155.102,155.128,1136,155.121,155.134
2025-12-01T12:05:00.000000000Z,155.127,155.152,155.066,155.072,1239,155.065,155.08
2025-12-01T12:10:00.000000000Z,155.072,155.08,155.057,155.07,1373,155.062,155.079
2025-12-01T12:15:00.000000000Z,155.071,155.076,155.044,155.068,924,155.059,155.076
2025-12-01T12:20:00.000000000Z,155.068,155.077,155.012,155.03,1174,155.022,155.037
2025-12-01T12:25:00.000000000Z,155.029,155.036,155.003,155.01,1011,155.002,155.019
2025-12-01T12:30:00.000000000Z,155.01,155.04,154.999,155.031,1102,155.023,155.039
2025-12-01T12:35:00.000000000Z,155.032,155.032,154.94,154.954,1166,154.946,154.962
2025-12-01T12:40:00.000000000Z,154.954,154.987,154.906,154.937,1237,154.929,154.945
2025-12-01T12:45:00.000000000Z,154.936,154.936,154.856,154.879,1143,154.871,154.887
2025-12-01T12:50:00.000000000Z,154.878,154.9,154.804,154.82,1508,154.814,154.826
2025-12-01T12:55:00.000000000Z,154.82,154.84,154.764,154.79,1463,154.783,154.797
2025-12-01T13:00:00.000000000Z,154.79,154.802,154.7,154.714,2076,154.706,154.722
2025-12-01T13:05:00.000000000Z,154.712,154.798,154.7,154.794,1942,154.785,154.802
2025-12-01T13:10:00.000000000Z,154.792,154.838,154.76,154.823,1707,154.814,154.832
2025-12-01T13:15:00.000000000Z,154.822,154.852,154.788,154.791,1143,154.783,154.799
2025-12-01T13:20:00.000000000Z,154.79,154.842,154.788,154.805,1445,154.798,154.812
2025-12-01T13:25:00.000000000Z,154.804,154.813,154.755,154.772,1099,154.765,154.779
2025-12-01T13:30:00.000000000Z,154.772,154.88,154.762,154.836,1843,154.828,154.844
2025-12-01T13:35:00.000000000Z,154.836,154.838,154.767,154.782,1337,154.775,154.79
2025-12-01T13:40:00.000000000Z,154.782,154.794,154.663,154.682,1494,154.674,154.691
2025-12-01T13:45:00.000000000Z,154.684,154.786,154.681,154.78,1592,154.772,154.788
2025-12-01T13:50:00.000000000Z,154.78,154.9,154.776,154.863,1748,154.855,154.871
2025-12-01T13:55:00.000000000Z,154.86,154.864,154.798,154.844,1432,154.835,154.853
2025-12-01T14:00:00.000000000Z,154.844,154.957,154.838,154.948,1927,154.94,154.956
2025-12-01T14:05:00.000000000Z,154.95,155.006,154.932,154.974,1595,154.966,154.983
2025-12-01T14:10:00.000000000Z,154.977,155.014,154.951,154.977,1354,154.969,154.985
2025-12-01T14:15:00.000000000Z,154.976,154.99,154.885,154.895,1405,154.886,154.904
2025-12-01T14:20:00.000000000Z,154.896,154.958,154.896,154.928,1538,154.92,154.936
2025-12-01T14:25:00.000000000Z,154.928,154.973,154.918,154.944,1163,154.936,154.953
2025-12-01T14:30:00.000000000Z,154.946,154.998,154.905,154.93,2220,154.922,154.938
2025-12-01T14:35:00.000000000Z,154.93,155.012,154.915,154.93,2045,154.922,154.938
2025-12-01T14:40:00.000000000Z,154.93,154.982,154.906,154.946,1188,154.936,154.957
2025-12-01T14:45:00.000000000Z,154.946,155.04,154.944,154.986,1977,154.979,154.993
2025-12-01T14:50:00.000000000Z,154.986,155.068,154.978,155.036,1959,155.028,155.045
2025-12-01T14:55:00.000000000Z,155.034,155.038,154.992,154.998,961,154.986,155.011
2025-12-01T15:00:00.000000000Z,154.995,155.016,154.872,155.016,2579,155.007,155.024
2025-12-01T15:05:00.000000000Z,155.015,155.081,154.998,155.052,2116,155.045,155.06
2025-12-01T15:10:00.000000000Z,155.054,155.145,155.054,155.128,1693,155.119,155.137
2025-12-01T15:15:00.000000000Z,155.128,155.134,155.082,155.096,1130,155.087,155.105
2025-12-01T15:20:00.000000000Z,155.096,155.145,155.049,155.076,1357,155.068,155.084
2025-12-01T15:25:00.000000000Z,155.076,155.125,155.046,155.049,1527,155.041,155.057
2025-12-01T15:30:00.000000000Z,155.048,155.13,155.04,155.122,2041,155.113,155.131
2025-12-01T15:35:00.000000000Z,155.122,155.182,155.084,155.174,1735,155.166,155.181
2025-12-01T15:40:00.000000000Z,155.173,155.199,155.132,155.134,1388,155.126,155.141
2025-12-01T15:45:00.000000000Z,155.134,155.156,155.082,155.086,1311,155.078,155.095
2025-12-01T15:50:00.000000000Z,155.087,155.148,155.07,155.125,1466,155.118,155.132
2025-12-01T15:55:00.000000000Z,155.126,155.134,155.044,155.098,2174,155.089,155.106
2025-12-01T16:00:00.000000000Z,155.099,155.179,155.099,155.162,1876,155.153,155.17
2025-12-01T16:05:00.000000000Z,155.163,155.188,155.107,155.122,1663,155.114,155.13
2025-12-01T16:10:00.000000000Z,155.122,155.18,155.098,155.169,1512,155.16,155.178
2025-12-01T16:15:00.000000000Z,155.168,155.241,155.154,155.235,1163,155.228,155.242
2025-12-01T16:20:00.000000000Z,155.236,155.257,155.213,155.248,1356,155.239,155.257
2025-12-01T16:25:00.000000000Z,155.25,155.294,155.248,155.277,1317,155.268,155.286
2025-12-01T16:30:00.000000000Z,155.278,155.296,155.254,155.292,1137,155.284,155.301
2025-12-01T16:35:00.000000000Z,155.291,155.306,155.255,155.294,839,155.285,155.302
2025-12-01T16:40:00.000000000Z,155.294,155.308,155.258,155.264,1223,155.256,155.273
2025-12-01T16:45:00.000000000Z,155.264,155.305,155.254,155.29,1275,155.282,155.297
2025-12-01T16:50:00.000000000Z,155.29,155.317,155.288,155.302,952,155.296,155.309
2025-12-01T16:55:00.000000000Z,155.302,155.316,155.278,155.29,789,155.281,155.298
2025-12-01T17:00:00.000000000Z,155.289,155.302,155.262,155.286,717,155.278,155.295
2025-12-01T17:05:00.000000000Z,155.285,155.318,155.266,155.314,653,155.305,155.323
2025-12-01T17:10:00.000000000Z,155.316,155.353,155.302,155.336,594,155.328,155.343
2025-12-01T17:15:00.000000000Z,155.337,155.358,155.315,155.346,736,155.338,155.355
2025-12-01T17:20:00.000000000Z,155.347,155.366,155.343,155.348,696,155.34,155.355
2025-12-01T17:25:00.000000000Z,155.347,155.36,155.31,155.311,632,155.302,155.32
2025-12-01T17:30:00.000000000Z,155.31,155.316,155.286,155.299,586,155.292,155.306
2025-12-01T17:35:00.000000000Z,155.3,155.311,155.284,155.287,510,155.279,155.295
2025-12-01T17:40:00.000000000Z,155.288,155.313,155.284,155.306,618,155.298,155.314
2025-12-01T17:45:00.000000000Z,155.308,155.361,155.307,155.344,871,155.336,155.352
2025-12-01T17:50:00.000000000Z,155.344,155.386,155.344,155.374,1015,155.366,155.382
2025-12-01T17:55:00.000000000Z,155.374,155.386,155.341,155.352,1052,155.345,155.359
2025-12-01T18:00:00.000000000Z,155.35,155.374,155.342,155.364,938,155.357,155.371
2025-12-01T18:05:00.000000000Z,155.364,155.388,155.358,155.386,637,155.379,155.393
2025-12-01T18:10:00.000000000Z,155.386,155.402,155.384,155.384,384,155.377,155.392
2025-12-01T18:15:00.000000000Z,155.382,155.398,155.376,155.393,376,155.385,155.401
2025-12-01T18:20:00.000000000Z,155.392,155.451,155.392,155.444,704,155.435,155.453
2025-12-01T18:25:00.000000000Z,155.442,155.458,155.44,155.448,511,155.441,155.455
2025-12-01T18:30:00.000000000Z,155.45,155.469,155.446,155.46,673,155.453,155.468
2025-12-01T18:35:00.000000000Z,155.46,155.469,155.458,155.459,507,155.45,155.468
2025-12-01T18:40:00.000000000Z,155.458,155.476,155.449,155.464,581,155.457,155.471
2025-12-01T18:45:00.000000000Z,155.464,155.499,155.458,155.494,578,155.487,155.502
2025-12-01T18:50:00.000000000Z,155.495,155.496,155.477,155.482,342,155.473,155.49
2025-12-01T18:55:00.000000000Z,155.481,155.502,155.48,155.496,493,155.488,155.504
2025-12-01T19:00:00.000000000Z,155.496,155.508,155.486,155.494,622,155.486,155.502
2025-12-01T19:05:00.000000000Z,155.494,155.52,155.49,155.518,412,155.51,155.527
2025-12-01T19:10:00.000000000Z,155.518,155.524,155.508,155.516,671,155.51,155.522
2025-12-01T19:15:00.000000000Z,155.516,155.523,155.508,155.509,635,155.501,155.517
2025-12-01T19:20:00.000000000Z,155.508,155.519,155.504,155.508,442,155.501,155.516
2025-12-01T19:25:00.000000000Z,155.509,155.51,155.484,155.492,663,155.484,155.501
2025-12-01T19:30:00.000000000Z,155.492,155.498,155.48,155.482,538,155.474,155.49
2025-12-01T19:35:00.000000000Z,155.482,155.484,155.46,155.47,567,155.461,155.478
2025-12-01T19:40:00.000000000Z,155.469,155.484,155.468,155.469,549,155.462,155.476
2025-12-01T19:45:00.000000000Z,155.47,155.508,155.452,155.508,707,155.5,155.515
2025-12-01T19:50:00.000000000Z,155.508,155.512,155.476,155.482,557,155.475,155.489
2025-12-01T19:55:00.000000000Z,155.482,155.496,155.476,155.482,683,155.473,155.49
2025-12-01T20:00:00.000000000Z,155.484,155.486,155.446,155.459,715,155.45,155.468
2025-12-01T20:05:00.000000000Z,155.458,155.474,155.458,155.462,265,155.453,155.47
2025-12-01T20:10:00.000000000Z,155.462,155.472,155.457,155.46,322,155.454,155.466
2025-12-01T20:15:00.000000000Z,155.46,155.482,155.46,155.476,335,155.467,155.484
2025-12-01T20:20:00.000000000Z,155.475,155.48,155.47,155.474,290,155.466,155.481
2025-12-01T20:25:00.000000000Z,155.474,155.504,155.468,155.502,291,155.494,155.51
2025-12-01T20:30:00.000000000Z,155.502,155.514,155.494,155.494,380,155.486,155.503
2025-12-01T20:35:00.000000000Z,155.496,155.505,155.488,155.497,207,155.488,155.506
2025-12-01T20:40:00.000000000Z,155.496,155.52,155.495,155.497,434,155.488,155.506
2025-12-01T20:45:00.000000000Z,155.498,155.511,155.497,155.508,274,155.499,155.516
2025-12-01T20:50:00.000000000Z,155.509,155.517,155.455,155.457,527,155.449,155.465
2025-12-01T20:55:00.000000000Z,155.456,155.46,155.437,155.448,590,155.44,155.455
2025-12-01T21:00:00.000000000Z,155.446,155.45,155.442,155.444,239,155.438,155.451
2025-12-01T21:05:00.000000000Z,155.444,155.458,155.44,155.444,245,155.438,155.45
2025-12-01T21:10:00.000000000Z,155.446,155.462,155.443,155.447,179,155.44,155.454
2025-12-01T21:15:00.000000000Z,155.446,155.453,155.444,155.444,177,155.437,155.451
2025-12-01T21:20:00.000000000Z,155.444,155.464,155.44,155.462,139,155.453,155.47
2025-12-01T21:25:00.000000000Z,155.464,155.475,155.45,155.46,197,155.454,155.466
2025-12-01T21:30:00.000000000Z,155.459,155.464,155.456,155.462,108,155.453,155.47
2025-12-01T21:35:00.000000000Z,155.462,155.484,155.46,155.482,147,155.473,155.49
2025-12-01T21:40:00.000000000Z,155.481,155.508,155.468,155.508,205,155.5,155.515
